,LocusID,Description,Length,nInsertionsRep1,pvalRep1,nInsertionsRep2,pvalRep2,Calls
243,HNEAP_RS01220,succinyldiaminopimelate transaminase,1205,75,0.9999268369072452,73,0.999919179936014,Nonessential
244,HNEAP_RS01225,glyoxalase,401,16,0.5745703948957682,16,0.6227818338847819,Nonessential
245,HNEAP_RS12110,META domain-containing protein,995,63,0.9998504763589012,60,0.9996691555864512,Nonessential
246,HNEAP_RS01235,ParA family protein,764,36,0.8724482487312734,36,0.90562128442186,Nonessential
247,HNEAP_RS01240,nitrogen regulation protein NR(I),1472,118,0.9999999999993396,117,0.9999999999997982,Nonessential
248,HNEAP_RS01245,hypothetical protein,1277,71,0.9977196326107792,68,0.996334616948862,Nonessential
249,HNEAP_RS01250,DUF4124 domain-containing protein,731,21,0.07230266775796547,22,0.1375377852917286,Nonessential
250,HNEAP_RS01255,5-(carboxyamino)imidazole ribonucleotide synthase,1115,1,1.1543860555150378e-18,1,4.4685932496755725e-18,Essential
251,HNEAP_RS01260,5-(carboxyamino)imidazole ribonucleotide mutase,542,15,0.08788560202254156,16,0.16496593298362294,Nonessential
252,HNEAP_RS01265,hypothetical protein,458,12,0.08105861600756799,10,0.03379863814683557,Nonessential
253,HNEAP_RS01270,C4-dicarboxylate ABC transporter,980,77,0.9999999900286796,76,0.9999999939956404,Nonessential
254,HNEAP_RS01275,integral membrane protein,665,34,0.9416919754056756,30,0.8388797929634485,Nonessential
255,HNEAP_RS01280,cytochrome c554,338,21,0.9828533630557028,20,0.977164271681898,Nonessential
256,HNEAP_RS01285,phosphate transport system regulatory protein PhoU,863,18,0.001480216477158382,18,0.002510881507977389,Nonessential
257,HNEAP_RS01290,polyphosphate kinase 1,2075,6,1.8856131963983265e-28,11,1.5374578040765403e-22,Essential
258,HNEAP_RS01295,glutamate 5-kinase,1172,5,5.9756272110098604e-15,4,2.2910945859691352e-15,Essential
259,HNEAP_RS01300,Obg family GTPase CgtA,1127,2,1.7062479524542258e-17,3,9.983895585370254e-16,Essential
260,HNEAP_RS01305,50S ribosomal protein L27,257,2,0.002047419855808414,2,0.0026596315989513594,Ambiguous
261,HNEAP_RS01310,50S ribosomal protein L21,311,0,3.389731589983961e-06,0,4.987551792005968e-06,Essential
262,HNEAP_RS01315,hypothetical protein,392,51,0.9999999999999509,49,0.9999999999997826,Nonessential
263,HNEAP_RS01320,copper oxidase,1970,139,0.9999999999282856,133,0.9999999995745036,Nonessential
264,HNEAP_RS01325,copper resistance protein B,824,51,0.9991207842763268,51,0.9995500986370268,Nonessential
265,HNEAP_RS01330,hypothetical protein,263,7,0.17787763460762213,7,0.20392754126508175,Ambiguous
266,HNEAP_RS01335,bilirubin oxidase,1709,107,0.9999974407012668,106,0.9999988713586334,Nonessential
267,HNEAP_RS01340,TolC family protein,1367,90,0.9999980444651276,84,0.9999834151794936,Nonessential
268,HNEAP_RS12115,efflux RND transporter periplasmic adaptor subunit,1883,71,0.35714786133835885,71,0.4601954855082145,Nonessential
269,HNEAP_RS01350,AcrB/AcrD/AcrF family protein,3272,159,0.9950431671084148,159,0.9983813844177828,Nonessential
270,HNEAP_RS01355,DUF4332 domain-containing protein,407,16,0.5504647045574826,17,0.6924436269814016,Nonessential
271,HNEAP_RS01360,type II toxin-antitoxin system RelE/ParE family toxin,278,6,0.0731901215529981,6,0.08745478770970395,Nonessential
272,HNEAP_RS01365,hypothetical protein,227,11,0.8060651822496382,10,0.7393959546758468,Ambiguous
273,HNEAP_RS01370,sulfite exporter TauE/SafE family protein,698,12,0.000556674824068054,6,1.0282970254883353e-06,Ambiguous
274,HNEAP_RS01375,ATP-dependent RNA helicase HrpA,4184,203,0.9980052910192976,203,0.9995026868085632,Nonessential
275,HNEAP_RS01380,hypothetical protein,1769,118,0.9999999645484974,116,0.9999999770307778,Nonessential
276,HNEAP_RS01385,DUF3024 domain-containing protein,347,5,0.0057178869319689934,5,0.00760946838045943,Nonessential
277,HNEAP_RS01390,type II toxin-antitoxin system RelE/ParE family toxin,302,10,0.3444648977996045,10,0.3841092655352794,Nonessential
278,HNEAP_RS01395,type II toxin-antitoxin system ParD family antitoxin,239,15,0.969789494621256,16,0.9881651361437626,Ambiguous
279,HNEAP_RS01400,anti-sigma-K factor RskA,674,36,0.9681762075664486,35,0.967397270793902,Nonessential
280,HNEAP_RS01405,hypothetical protein,794,72,0.9999999999374829,68,0.9999999993764691,Nonessential
281,HNEAP_RS01415,hypothetical protein,257,10,0.5575456431396169,10,0.5966677848956784,Ambiguous
282,HNEAP_RS01420,DUF692 domain-containing protein,848,31,0.3609987214100578,32,0.5007412221912882,Nonessential
283,HNEAP_RS12120,DUF2063 domain-containing protein,749,51,0.9999042852730256,49,0.9998407633123044,Nonessential
284,HNEAP_RS01430,thioredoxin domain-containing protein,2519,130,0.9986276267827779,128,0.9991271553227172,Nonessential
285,HNEAP_RS01435,fatty acid hydroxylase,548,42,0.9999757942814966,41,0.9999742692576082,Nonessential
286,HNEAP_RS01440,DUF4124 domain-containing protein,602,22,0.39707321067801093,21,0.3723326445686379,Nonessential
287,HNEAP_RS01445,aminoglycoside phosphotransferase,1016,62,0.9995647174680318,59,0.9990903316519644,Nonessential
288,HNEAP_RS01450,Zn-dependent hydrolase,719,52,0.9999826474711868,52,0.999992362961418,Nonessential
289,HNEAP_RS01455,pyridine nucleotide-disulfide oxidoreductase,1148,86,0.999999985653576,82,0.9999999377618786,Nonessential
290,HNEAP_RS01460,DNA helicase RecQ,1829,93,0.9922131259427068,89,0.9877010873920359,Nonessential
291,HNEAP_RS01465,hypothetical protein,527,46,0.9999996716396874,46,0.9999998609762,Nonessential
292,HNEAP_RS01470,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,1367,78,0.9992518428954228,80,0.9998761124509884,Nonessential
293,HNEAP_RS01475,peptidase S16,590,20,0.2760635479182983,19,0.2514555183741658,Nonessential
294,HNEAP_RS01480,thiol reductase thioredoxin,380,15,0.5595692886020251,16,0.7018751540176842,Nonessential
295,HNEAP_RS01485,AEC family transporter,914,46,0.9542213752347436,44,0.9412910954487692,Nonessential
296,HNEAP_RS01490,FKBP-type peptidylprolyl isomerase,560,28,0.9090622927646708,24,0.7473397132991386,Nonessential
297,HNEAP_RS01495,peptidase M61 domain-containing protein,1808,55,0.021812930028933933,56,0.051102043006697656,Nonessential
298,HNEAP_RS12125,biotin--[acetyl-CoA-carboxylase] ligase,923,4,5.701872785553841e-12,4,1.5854581828790762e-11,Essential
299,HNEAP_RS01505,type III pantothenate kinase,767,0,3.236578554192792e-14,0,8.38935897972748e-14,Essential
300,HNEAP_RS01510,tRNA-Thr,75,0,0.04796318702956896,0,0.05264480080801909,Ambiguous
301,HNEAP_RS01515,tRNA-Tyr,84,0,0.033313249471281114,0,0.03697584820063623,Ambiguous
302,HNEAP_RS01520,tRNA-Gly,73,0,0.05200963655389077,0,0.056944616672348326,Ambiguous
303,HNEAP_RS01525,tRNA-Thr,75,0,0.04796318702956896,0,0.05264480080801909,Ambiguous
304,HNEAP_RS01530,elongation factor Tu,1190,8,1.1605772912481189e-12,8,3.968871882081938e-12,Essential
305,HNEAP_RS01535,tRNA-Trp,75,0,0.04796318702956896,0,0.05264480080801909,Ambiguous
306,HNEAP_RS01540,preprotein translocase subunit SecE,374,0,2.6431880278623924e-07,0,4.205581246808277e-07,Essential
307,HNEAP_RS01545,transcription termination/antitermination protein NusG,533,0,4.2233112450491573e-10,0,8.186526263376754e-10,Essential
308,HNEAP_RS01550,50S ribosomal protein L11,431,0,2.6279564488818126e-08,0,4.4880346102900276e-08,Essential
309,HNEAP_RS01555,50S ribosomal protein L1,695,0,5.976052998158998e-13,0,1.416535656501136e-12,Essential
310,HNEAP_RS01560,50S ribosomal protein L10,527,0,5.384934760688833e-10,0,1.0360750619784375e-09,Essential
311,HNEAP_RS01565,50S ribosomal protein L7/L12,377,0,2.3408003831232981e-07,0,3.7383524747495e-07,Essential
312,HNEAP_RS01570,DNA-directed RNA polymerase subunit beta,4166,3,4.633229863878847e-68,3,7.438078637445455e-66,Essential
313,HNEAP_RS01575,DNA-directed RNA polymerase subunit beta',4205,0,1.1038508357102495e-74,0,2.044863356377431e-72,Essential
314,HNEAP_RS01580,30S ribosomal protein S12,377,0,2.3408003831232981e-07,0,3.7383524747495e-07,Essential
315,HNEAP_RS01585,30S ribosomal protein S7,470,0,5.416145726588819e-09,0,9.708699306712034e-09,Essential
316,HNEAP_RS01590,elongation factor G,2099,0,1.2106338713185451e-37,0,1.640598172858669e-36,Essential
317,HNEAP_RS01595,elongation factor Tu,1190,0,1.1760003716350139e-21,0,5.154347842549322e-21,Essential
318,HNEAP_RS01600,30S ribosomal protein S10,311,0,3.389731589983961e-06,0,4.987551792005968e-06,Essential
319,HNEAP_RS01605,50S ribosomal protein L3,644,0,4.7140803189615305e-12,0,1.048831639221642e-11,Essential
320,HNEAP_RS01610,50S ribosomal protein L4,608,1,5.292563977549742e-10,1,1.0921936138957708e-09,Essential
321,HNEAP_RS01615,50S ribosomal protein L23,293,0,7.026634808295329e-06,0,1.0110254819482883e-05,Essential
322,HNEAP_RS01620,50S ribosomal protein L2,824,0,3.217927515615373e-15,0,8.952801348859737e-15,Essential
323,HNEAP_RS12435,30S ribosomal protein S19,275,0,1.4565636074265445e-05,0,2.0494474398984767e-05,Essential
324,HNEAP_RS01630,50S ribosomal protein L22,332,0,1.4481700450341268e-06,0,2.1870915106479613e-06,Essential
325,HNEAP_RS01635,30S ribosomal protein S3,674,0,1.398814711072176e-12,0,3.2303380620454504e-12,Essential
326,HNEAP_RS01640,50S ribosomal protein L16,413,0,5.447537590574985e-08,0,9.097684683980207e-08,Essential
327,HNEAP_RS01645,50S ribosomal protein L29,197,0,0.00034291390850638696,0,0.00043795256940211023,Ambiguous
328,HNEAP_RS01650,30S ribosomal protein S17,269,0,1.857192033852629e-05,0,2.5937513848987743e-05,Ambiguous
329,HNEAP_RS01655,50S ribosomal protein L14,368,0,3.370197994987483e-07,0,5.322523510899915e-07,Essential
330,HNEAP_RS01660,50S ribosomal protein L24,323,0,2.0850217803120844e-06,0,3.11389738248088e-06,Essential
331,HNEAP_RS01665,50S ribosomal protein L5,539,0,3.3122700023717763e-10,0,6.468567261234991e-10,Essential
332,HNEAP_RS01670,30S ribosomal protein S14,305,0,4.3220786745726095e-06,0,6.312174255325462e-06,Essential
333,HNEAP_RS01675,30S ribosomal protein S8,392,0,1.2751051108754274e-07,0,2.0746810697119665e-07,Essential
334,HNEAP_RS01680,50S ribosomal protein L6,527,0,5.384934760688833e-10,0,1.0360750619784375e-09,Essential
335,HNEAP_RS01685,50S ribosomal protein L18,356,0,5.47911140112874e-07,0,8.525124117491939e-07,Essential
336,HNEAP_RS01690,30S ribosomal protein S5,515,0,8.754576878126183e-10,0,1.659488864692856e-09,Essential
337,HNEAP_RS01695,50S ribosomal protein L30,191,0,0.00043723252175751503,0,0.000554266511691059,Ambiguous
338,HNEAP_RS01700,50S ribosomal protein L15,428,0,2.9674392885052316e-08,0,5.0489605567027215e-08,Essential
339,HNEAP_RS01705,preprotein translocase subunit SecY,1334,0,3.449458168158521e-24,0,1.8079077160626732e-23,Essential
340,HNEAP_RS01710,30S ribosomal protein S13,356,1,8.609362784616608e-06,0,8.525124117491939e-07,Essential
341,HNEAP_RS01715,30S ribosomal protein S11,389,0,1.4398248512054135e-07,0,2.333979970808784e-07,Essential
342,HNEAP_RS01720,30S ribosomal protein S4,623,0,1.1034247690525183e-11,0,2.3918076112703023e-11,Essential
343,HNEAP_RS01725,DNA-directed RNA polymerase subunit alpha,995,0,3.16261679451243e-18,0,1.0880515150938812e-17,Essential
344,HNEAP_RS01730,50S ribosomal protein L17,380,0,2.0730066782503761e-07,0,3.3230315633711524e-07,Essential
345,HNEAP_RS01735,hypothetical protein,650,22,0.25943930320892633,22,0.3118224716239752,Nonessential
346,HNEAP_RS01740,excinuclease ABC subunit UvrB,2039,123,0.9999967559234864,121,0.9999979901126248,Nonessential
347,HNEAP_RS01745,ribonuclease R,2411,11,1.0420593180244902e-28,11,1.4726070736764426e-27,Essential
348,HNEAP_RS01750,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,806,49,0.998451014784198,51,0.9997294126426416,Nonessential
349,HNEAP_RS01755,pyridoxal phosphate-dependent aminotransferase,1175,0,2.1588668236036243e-21,0,9.287581254881328e-21,Essential
350,HNEAP_RS01760,recombinase RecA,1049,46,0.7822472924468205,42,0.6412154498396871,Nonessential
351,HNEAP_RS01765,regulatory protein RecX,506,21,0.638317671704351,19,0.5162318756728415,Nonessential
352,HNEAP_RS01770,alanine--tRNA ligase,2615,0,1.0177944736463988e-46,0,2.617748820818452e-45,Essential
353,HNEAP_RS01775,aspartate kinase,1232,0,2.1464261836697096e-22,0,9.911349626029116e-22,Essential
354,HNEAP_RS01780,carbon storage regulator,215,4,0.06899001502922401,3,0.032689194429635804,Ambiguous
355,HNEAP_RS01785,ammonium transporter,1199,40,0.14650750760615447,40,0.1996512021462775,Nonessential
356,HNEAP_RS01790,tRNA-Ser,89,0,0.027206804295101042,0,0.030386115035415887,Ambiguous
357,HNEAP_RS12440,AlpA family phage regulatory protein,170,2,0.03332530098083133,2,0.038971197164394435,Ambiguous
358,HNEAP_RS12445,relaxase,2414,137,0.999979708995011,135,0.9999888201906536,Nonessential
359,HNEAP_RS01810,hypothetical protein,404,34,0.999982345553328,32,0.9999470313198544,Nonessential
360,HNEAP_RS01815,hypothetical protein,1673,29,1.286643349098031e-07,28,1.7945928662896426e-07,Essential
361,HNEAP_RS01820,hypothetical protein,443,29,0.9963853841590878,27,0.992043601976725,Nonessential
362,HNEAP_RS01825,hypothetical protein,245,10,0.6182856601079993,7,0.2708045896246378,Ambiguous
363,HNEAP_RS01830,hypothetical protein,4043,33,2.2375491936532545e-35,32,2.441903817762378e-34,Essential
364,GFF365,IS66 family transposase,782,44,0.9905327981677928,41,0.979023158565382,Nonessential
365,GFF366,IS66 family transposase,554,33,0.9909308849379622,33,0.9941200112383146,Nonessential
366,HNEAP_RS01845,hypothetical protein,314,2,0.0002939305997970209,1,6.016841064383363e-05,Nonessential
367,HNEAP_RS01850,hypothetical protein,7274,286,0.451161297166469,280,0.5155280595474188,Nonessential
368,HNEAP_RS01855,ShlB/FhaC/HecB family hemolysin secretion/activation protein,1757,69,0.4961435253999013,67,0.5008837276394568,Nonessential
369,HNEAP_RS01860,addiction module antidote protein  HigA family,290,13,0.7351368322222527,12,0.6725171627768379,Nonessential
370,GFF371,Killer protein,278,16,0.9465505183879896,15,0.9264510303419352,Nonessential
371,HNEAP_RS01870,hypothetical protein,341,29,0.999949386457435,26,0.999610476193074,Nonessential
372,HNEAP_RS01875,hypothetical protein,251,9,0.4602626050048299,10,0.6260540707014386,Ambiguous
373,HNEAP_RS01885,DUF302 domain-containing protein,446,20,0.7577832157912731,19,0.7254621989308188,Nonessential
374,HNEAP_RS12450,YkgJ family cysteine cluster protein,272,24,0.9998972254567684,23,0.9998349931816488,Ambiguous
375,HNEAP_RS01890,aromatic hydrocarbon degradation membrane protein,1391,50,0.26300671442147017,48,0.2442953253870157,Nonessential
376,HNEAP_RS01895,diaminopimelate epimerase,845,5,6.833092327630645e-10,5,1.6731495106654187e-09,Essential
377,HNEAP_RS01900,hypothetical protein,443,47,0.9999999994399508,46,0.9999999993629924,Nonessential
378,HNEAP_RS01905,translational GTPase TypA,1841,76,0.6646016621092816,73,0.6313002233153174,Nonessential
379,HNEAP_RS01910,signal recognition particle protein,1355,0,1.4736865908457069e-24,0,7.927856757644446e-24,Essential
380,HNEAP_RS01915,tRNA-Leu,83,0,0.034690047139597585,0,0.03845623284620934,Ambiguous
381,HNEAP_RS01920,trigger factor,1298,33,0.003391345352533148,31,0.002335765327061163,Nonessential
382,HNEAP_RS01925,ATP-dependent Clp endopeptidase  proteolytic subunit ClpP,632,21,0.2371439898522194,19,0.158688665608932,Nonessential
383,HNEAP_RS01930,ATP-dependent Clp protease ATP-binding subunit ClpX,1304,46,0.2309741217660736,46,0.3028423715255306,Nonessential
384,HNEAP_RS01935,endopeptidase La,2432,114,0.9664581561658742,109,0.9502206042756564,Nonessential
385,HNEAP_RS01940,HU family DNA-binding protein,272,7,0.15160163160501694,7,0.17550453901504767,Ambiguous
386,HNEAP_RS01945,peptidyl-prolyl cis-trans isomerase,1937,27,2.4270850955277857e-11,25,1.3367350872466812e-11,Essential
387,HNEAP_RS01950,enoyl-ACP reductase,788,0,1.3827396022833896e-14,0,3.6788180994428565e-14,Essential
388,HNEAP_RS01955,ABC transporter substrate-binding protein,1976,112,0.9998967295007956,109,0.9998889175590624,Nonessential
389,HNEAP_RS01960,hypothetical protein,749,39,0.9617772178923764,38,0.9622174399157312,Nonessential
390,HNEAP_RS01965,FMN-binding negative transcriptional regulator,674,37,0.9789334778873772,36,0.97850529099092,Nonessential
391,HNEAP_RS01970,microcin C ABC transporter permease YejB,1064,68,0.9999327456448523,68,0.9999729513423024,Nonessential
392,HNEAP_RS01975,ABC transporter permease,1040,46,0.7988992477226329,46,0.8510460387838847,Nonessential
393,HNEAP_RS01980,YkgJ family cysteine cluster protein,395,31,0.9998625384130984,29,0.9996110533412494,Nonessential
394,HNEAP_RS01985,ABC transporter substrate-binding protein,767,31,0.5882644562041872,31,0.6536851233426038,Nonessential
395,HNEAP_RS01990,DUF1255 domain-containing protein,281,19,0.9907831581635952,19,0.9932693871780794,Nonessential
396,HNEAP_RS01995,D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase,1469,57,0.4653823024707651,53,0.34601281936752304,Nonessential
397,HNEAP_RS02000,metal-dependent phosphohydrolase,1352,54,0.5549742688508688,56,0.7398280219859854,Nonessential
398,HNEAP_RS02005,single-stranded-DNA-specific exonuclease RecJ,1727,60,0.16073395117261086,59,0.19245051892386086,Nonessential
399,HNEAP_RS02010,exopolyphosphatase,1517,56,0.3184421406223708,55,0.35605049706482106,Nonessential
400,HNEAP_RS02015,fructose-bisphosphate aldolase class II,1064,0,1.9341135313318675e-19,0,7.249307231307133e-19,Essential
401,HNEAP_RS02020,pyruvate kinase,1475,0,1.1425046724899993e-26,0,7.133859857006048e-26,Essential
402,HNEAP_RS02025,phosphoglycerate kinase,1199,0,8.168013050184623e-22,0,3.6202318267742334e-21,Essential
403,HNEAP_RS02030,type I glyceraldehyde-3-phosphate dehydrogenase,998,0,2.8008051361574516e-18,0,9.671719164130043e-18,Essential
404,HNEAP_RS02035,transketolase,1988,0,1.0845983302005617e-35,0,1.280548710346177e-34,Essential
405,HNEAP_RS02040,thioredoxin family protein,551,84,1.0,79,1.0,Nonessential
406,HNEAP_RS02045,hypothetical protein,857,66,0.99999980410448,66,0.9999999342275698,Nonessential
407,HNEAP_RS02050,IS630 family transposase,1082,82,0.9999999821941574,79,0.9999999578708166,Nonessential
408,HNEAP_RS02055,methionine adenosyltransferase,1172,1,1.20516099781036e-19,1,5.007151223783177e-19,Essential
409,HNEAP_RS02060,adenosylhomocysteinase,1412,1,8.696853015389574e-24,1,4.867346516266807e-23,Essential
410,HNEAP_RS02065,methylenetetrahydrofolate reductase [NAD(P)H],869,0,5.201409867056019e-16,0,1.5302847144486791e-15,Essential
