,Locus Id,NCBI Accession number,NCBI gi number,Gene description,High CO2 fitness replicate 1,Low CO2 fitness replicate 1,High CO2 fitness replicate 2,Low CO2 fitness replicate 2,High CO2 error replicate 1,Low CO2 error replicate 1,High CO2 error replicate 2,High CO2 error replicate 2,Has HCR phenotype
119,HNEAP_RS00740,WP_012823054.1,502585262.0,BCCT family transporter,-0.100434761803691,-0.0135631451025409,0.02650627601667,-0.0925493388451803,0.0476295070548331,0.0449400724966527,0.0435314778289059,0.0447699368268495,False
120,HNEAP_RS00745,WP_012823055.1,502585263.0,MFS transporter,0.10417201926146401,-0.0948429821299747,-0.244518904213799,-0.132328526148699,0.087470210095614,0.0881340862929413,0.0808004944161071,0.080243503178476,False
121,HNEAP_RS00750,WP_012823056.1,502585264.0,MFS transporter,0.129338930312549,0.10095058646342801,-0.00548149676705245,0.0995192992308264,0.0925709856294248,0.0900011906690695,0.0880064529985772,0.0871465556912713,False
122,HNEAP_RS12090,WP_012823057.1,502585265.0,peptidoglycan-binding lysin domain-containing protein-containing protein,-0.0629019746165399,-0.10498243123600802,0.0755942355998786,-0.090170746773707,0.0755036980699596,0.0733215651938656,0.0715421576108138,0.0744651783064703,False
123,HNEAP_RS00760,WP_012823058.1,502585266.0,serine/threonine protein kinase,0.11065331629084801,0.0684735603423087,0.0176080307124925,-0.0546375880825277,0.0490031189435853,0.0476840557836594,0.0450331324527244,0.0463141341377291,False
124,HNEAP_RS00765,WP_012823059.1,502585267.0,phosphopeptide-binding protein,0.00449811290107416,-0.00408033629131418,-0.0445901779487451,0.0632587351844756,0.109726176759192,0.10645769575003199,0.10078647762358399,0.10277424600076598,False
125,HNEAP_RS00770,WP_012823060.1,502585268.0,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,-0.246364816214969,-0.17797126841562902,-0.36515045694340603,-0.31722273704194004,0.21008550941860002,0.19924513956082698,0.19784432596627102,0.19976228313287303,False
126,HNEAP_RS00775,WP_081441069.1,1174219888.0,chromosome segregation protein SMC,-0.11103911473273,-0.118027634991575,-0.12294204616537,-0.122203897073173,0.0392379096809014,0.0381996193049605,0.0364237999728785,0.0369422511265682,False
127,HNEAP_RS00800,WP_012823065.1,502585273.0,Lrp/AsnC family transcriptional regulator,0.0486045920473249,-0.0336389641867692,-0.0694350264899229,-0.0985361834585089,0.0865916435979888,0.0844451398531114,0.0796712467028419,0.0815212863806477,False
128,HNEAP_RS00810,WP_012823066.1,502585274.0,ABC transporter ATP-binding protein,0.0316018268889783,-0.0596301161473901,-0.0427875185635691,0.0373690006043271,0.0658752429210507,0.0648941779056449,0.0615403854525296,0.0613416036828008,False
129,HNEAP_RS00815,WP_081441070.1,1174219889.0,phosphohistidine phosphatase SixA,0.306288245345359,-0.0313279947198485,0.0310363728361425,-0.0763703075586835,0.12439885920560499,0.12827323112433,0.128415763764165,0.132762599879131,False
130,HNEAP_RS00820,WP_012823068.1,502585276.0,rhombosortase,0.0869966617441076,0.046024394241517,0.0540361334622143,-0.118566357775612,0.14021989933396398,0.135942922635282,0.128575103607882,0.13344609034614,False
131,HNEAP_RS00825,WP_012823069.1,502585277.0,transaldolase,0.0983050437582919,0.0594238546355558,-0.0842387846835105,-0.04057799841363201,0.0946286862134373,0.0917644073641013,0.0888438731447123,0.0906191234873969,False
132,HNEAP_RS00830,WP_012823070.1,502585278.0,hypothetical protein,-0.194898360455656,-0.23490110783100698,-0.0399526124636037,-0.0030780727739364603,0.0939379336769295,0.0906643782402532,0.0893817266470354,0.0892870225235493,False
133,HNEAP_RS00835,WP_041600516.1,753844899.0,RNA polymerase sigma factor,-0.11210281017678998,0.0492421298564635,0.11225764111536699,0.0612290808420335,0.0952351535706813,0.0904732122109491,0.08880193545044901,0.0901232033300977,False
134,HNEAP_RS00840,WP_012823072.1,502585280.0,hypothetical protein,-0.0291755067815715,-0.00930734584761136,-0.0736808892026465,-0.0559278656356213,0.0884812246930646,0.0839422955775854,0.0824353161077414,0.0836015589814915,False
135,HNEAP_RS00845,WP_012823073.1,502585281.0,phosphate porin,-0.0778853477031856,-0.0135137531317642,-0.0355319586096202,-0.0600805789556157,0.0585514104977204,0.0565663594286062,0.0552849521095729,0.0565639541538493,False
136,HNEAP_RS00850,WP_012823074.1,502585282.0,sensor domain-containing diguanylate cyclase,-0.0488241881330541,-0.15907950664624498,0.0578726526930861,-0.0120550441260112,0.0871301607521446,0.0862479741648539,0.08306799346146901,0.0848463667323847,False
137,HNEAP_RS00855,WP_012823075.1,502585283.0,protein disulfide oxidoreductase,-0.0708976949589303,-0.14151391662322,-0.0275520083816729,0.127783236373118,0.114933641479109,0.11358744998538099,0.10866517215867402,0.107197515427723,False
138,HNEAP_RS00865,WP_012823077.1,502585285.0,dUTP diphosphatase,-1.35214502959737,-1.5263727259188402,-1.3529660998353201,-1.37186192523008,0.386266847517932,0.394973336956423,0.33373847109923,0.33373847109923,False
139,HNEAP_RS00875,WP_049772550.1,908628517.0,hypothetical protein,-0.0525529227483001,-0.175531006001557,0.311659165674311,-0.105864770618467,0.204639668471499,0.20591986824891698,0.20171887750358802,0.21891248638452102,False
140,HNEAP_RS00880,WP_081441071.1,1174219890.0,DUF4124 domain-containing protein,-0.17928963759536198,-0.0330688849621614,-0.159078916549356,-0.175580084727687,0.0944107460909499,0.0889874662003936,0.0878145583610174,0.0897358179841501,False
141,HNEAP_RS00885,WP_012823081.1,502585290.0,MFS transporter,0.157180702100461,0.008795797812119591,0.0474627865284386,0.0947269614708368,0.0591877153772312,0.0592148631199391,0.0567060306051571,0.057233565141054,False
142,HNEAP_RS00890,WP_012823082.1,502585291.0,ArsR family transcriptional regulator,-0.28037126955471997,-0.0529752732741762,0.21107570469784098,-0.0822164818697954,0.10556260611359,0.0977472992583042,0.0933449043987441,0.0996703550965163,False
143,HNEAP_RS00895,WP_012823083.1,502585292.0,ATPase AAA,-2.19167256971186,-1.75348709470565,-2.64943190627987,-2.05986449601518,0.22091743715101503,0.18309444889127602,0.22795009376639103,0.189813459895805,False
144,HNEAP_RS00900,WP_012823084.1,502585293.0,DUF58 domain-containing protein,-1.77461714174016,-1.64976070574707,-2.14099637073151,-1.6205624495793998,0.20757339691032398,0.208813140510321,0.205992993685322,0.20716727792313397,False
145,HNEAP_RS00905,WP_041600313.1,753844696.0,hypothetical protein,-1.2760366112448602,-1.2710130473821,-1.7514138606810201,-1.3512604986318302,0.183132695680465,0.17845732779067602,0.189047294288714,0.170023241099465,False
146,HNEAP_RS00910,WP_012823086.1,502585295.0,VWA domain-containing protein,-2.45734537673555,-1.7204523718024098,-2.3882182238957204,-1.91098700966317,0.20203422004633104,0.155576633826346,0.17744762292020605,0.157048905529302,False
147,HNEAP_RS00915,WP_012823087.1,502585296.0,hypothetical protein,-1.7892076402505201,-1.70720470894444,-2.02553215042353,-1.68287900476742,0.11998040482402801,0.114835719699895,0.12081618851588599,0.11620722944112201,False
148,HNEAP_RS00920,WP_041600314.1,753844697.0,hypothetical protein,-1.10517950894526,-1.07839428489842,-1.3700425702130703,-1.1975532904899,0.0830344024040686,0.0811175214725306,0.0865531314609781,0.0871045899406235,False
149,HNEAP_RS00925,WP_081441072.1,1174219891.0,hypothetical protein,0.31245438009570004,0.11699970880472099,0.0296730509846176,-0.0151028662972834,0.13882488279345098,0.139151886373429,0.130059887888725,0.132590059660246,False
150,HNEAP_RS00930,WP_012823090.1,502585299.0,High potential iron-sulfur protein,0.20817805708937898,0.29760643533183,0.0568104863911836,0.23194277760276702,0.121197803499084,0.11843196099815302,0.11809132033611,0.117315641267364,False
151,HNEAP_RS00935,WP_012823091.1,502585300.0,SELO family protein,0.004277443924129929,-0.042555703580872,-0.0841043441824738,-0.00287054875125933,0.0549680476077571,0.0539073605342086,0.0512514953729206,0.0516559779692498,False
152,HNEAP_RS00940,WP_012823092.1,502585301.0,hypothetical protein,-0.013483724717746998,0.0360576038385276,-0.0748172200342143,-0.0581099437352544,0.0775178492854668,0.0745398065357116,0.0722895736412903,0.0734321005465972,False
153,HNEAP_RS00945,WP_012823093.1,502585302.0,diaminobutyrate acetyltransferase,0.131934320901604,0.0646476710438538,-0.0763697357957283,0.00704025624781091,0.0861425549757239,0.0856512197102895,0.081457558281341,0.08175875486878,False
154,HNEAP_RS00950,WP_012823094.1,502585303.0,diaminobutyrate--2-oxoglutarate transaminase,0.0693118525261857,0.0288561920038057,0.0443383290525198,0.0651487534484779,0.0807581513264851,0.0797486021280525,0.0763746971790259,0.0777083358166412,False
155,HNEAP_RS00955,WP_012823095.1,502585304.0,ectoine synthase,-0.0415880202340358,0.0239188586560757,-0.110007122714836,0.0751320759721969,0.17129572709927499,0.163279495375361,0.170474438643667,0.165324511366802,False
156,HNEAP_RS00960,WP_012823096.1,502585305.0,inositol monophosphatase,0.0133277646833053,-0.0996214045806628,-0.0195150263445051,-0.236705185116816,0.0888796521031563,0.0867297140688361,0.0835918607984365,0.0889874660521015,False
157,HNEAP_RS00965,WP_012823097.1,502585306.0,rhodanese,0.13686074620001298,0.0854612879266902,0.0498253425230985,-0.0168443076573827,0.0651191202471002,0.0636454219624572,0.0616391414417956,0.0634183334400804,False
158,HNEAP_RS00970,WP_081441073.1,1174219892.0,DUF2076 domain-containing protein,0.00401167549660325,-0.0641580210276775,-0.0827424003065284,0.0198663634525759,0.0853867042822259,0.0839961131883811,0.080713169343298,0.080114951017224,False
159,HNEAP_RS00980,WP_012823100.1,502585309.0,type II restriction endonuclease,0.20124826031891802,-0.0446968904042173,0.11873086786745699,0.25468719025533604,0.153648435492074,0.153881253729362,0.147077407462742,0.146712299557905,False
160,HNEAP_RS00990,WP_012823102.1,502585311.0,DUF3240 domain-containing protein,0.571627365478737,0.355914059814828,0.130778091972708,-0.0229489265428177,0.211204978967275,0.21168273091760897,0.182540671215373,0.18995593406885003,False
161,HNEAP_RS00995,WP_012823103.1,502585312.0,CusA/CzcA family heavy metal efflux RND transporter,0.0892814435950098,0.10205707177157498,-0.0141088362634056,0.0425624178950038,0.0471059954739877,0.0454656509843699,0.0434151118160297,0.0439981142888866,False
162,HNEAP_RS01000,WP_012823104.1,502585313.0,efflux RND transporter periplasmic adaptor subunit,0.0592231943832257,0.0135349146895087,0.125624725248602,0.0986103186550799,0.0592062269211255,0.0575608056422169,0.0557056564378285,0.0573854671031432,False
163,HNEAP_RS01005,WP_081441074.1,1174219893.0,TolC family protein,-0.0198911758490213,0.0159586188483606,0.15413316979261402,0.0877071662522531,0.0566509693129088,0.0542630757695189,0.0534824556501947,0.0545686431396084,False
164,HNEAP_RS01010,WP_012823106.1,502585315.0,DNA-binding response regulator,-0.015460673165045001,-0.00657262762073282,0.0618379393413219,-0.05386548215599501,0.0835157483757297,0.0802170495704241,0.0752479475352097,0.0774816285861647,False
165,HNEAP_RS01015,WP_012823107.1,502585316.0,two-component sensor histidine kinase,-0.07416832939616,-0.0563198898503548,-0.0569417033688456,-0.0151287551642887,0.0507974599021807,0.0489724884776885,0.0469624600731352,0.0474474431891759,False
166,HNEAP_RS01025,WP_012823109.1,502585318.0,tryptophan-rich sensory protein,-0.182509086563588,-0.16994941818274803,-0.18068636196290103,0.0276773273758403,0.178441707150185,0.17169479632074802,0.18058762824435504,0.17533682148488902,False
167,HNEAP_RS01030,WP_012823110.1,502585319.0,DUF2309 domain-containing protein,-0.0094012253760612,-2.9533926972691296,-0.0269335416807402,-2.7135147987724304,0.04785750974278401,0.102871551788467,0.045290641891888,0.0947732836718979,True
168,HNEAP_RS01035,WP_012823111.1,502585320.0,NADH dehydrogenase subunit 5,0.0526844548383671,-3.01898821490096,-0.088164042376426,-2.76363220796704,0.0611337981069331,0.13438442145059099,0.0572834696657207,0.11821510743499199,True
169,HNEAP_RS01040,WP_012823112.1,502585321.0,LysR family transcriptional regulator,0.10418028494786698,-2.5324130144444905,-0.0666065219632312,-2.51532780146054,0.11460965628942199,0.22041016158886303,0.10649815251324,0.20928414248071697,True
170,HNEAP_RS01045,WP_012823113.1,502585322.0,DUF3817 domain-containing protein,-0.117097597118358,-0.0118489242265914,-0.0768098902114494,-0.27692782626074,0.12198340470055301,0.116034709274202,0.108734542408551,0.11491908516607001,False
171,HNEAP_RS01050,WP_012823114.1,502585323.0,aminoacyl-tRNA hydrolase,-0.0334655781938512,-0.0343204390007577,0.0187550872930188,0.368360928194165,0.25784173305100305,0.2497051440071,0.25708336734177695,0.24784933496416603,False
172,HNEAP_RS01055,WP_012823115.1,502585324.0,hypothetical protein,0.16171444672042598,0.13276923301095198,-0.0735313082934413,-0.12538705277676299,0.121840361472797,0.118290964294736,0.11193454154222099,0.114360841579195,False
173,HNEAP_RS01060,WP_012823116.1,502585325.0,thioredoxin domain-containing protein,-0.0232476210049993,-0.0759732855267774,0.0268494209785602,0.12830883082545,0.0478677719534592,0.0465475452202364,0.046050770864167,0.0462777427306434,False
174,HNEAP_RS01065,WP_012823117.1,502585326.0,DUF839 domain-containing protein,-0.0178078327354856,0.00580961553432094,0.0181057515709125,0.19563221969234304,0.0589011141321613,0.0571135553874475,0.0552261021749599,0.0547587715736477,False
175,HNEAP_RS01070,WP_012823118.1,502585327.0,hypothetical protein,0.0131322354005183,0.0516106232193896,-0.0706611946066619,-0.0587613381526885,0.0562378995395455,0.0546673700003301,0.0525036575912056,0.0535038171292022,False
176,HNEAP_RS12425,WP_012823119.1,502585328.0,PKD domain-containing protein,0.0841381841022345,0.0218196450173268,-0.0651502661717555,0.0116145609335357,0.0533982457270905,0.0523133755340811,0.0503388730122021,0.0504348583665715,False
177,HNEAP_RS01080,WP_041600317.1,753844700.0,hypothetical protein,-0.0157368495110137,0.0912059415935041,-0.0303592703901063,0.116101465999142,0.0768787159436215,0.0739395898955275,0.0729824571058946,0.0726322980411297,False
178,HNEAP_RS01085,WP_012823121.1,502585330.0,DUF2892 domain-containing protein,-0.00670604221875903,-0.0262357644201894,0.28145569859435604,0.171157126567792,0.261547438172344,0.24866935154681602,0.24784933496416603,0.253095404896677,False
179,HNEAP_RS01090,WP_012823122.1,502585331.0,hypothetical protein,0.0559612918615862,0.152292057778069,-0.10038916992405802,-0.0875550138481671,0.126174344297285,0.12065085786132698,0.11384848755942199,0.11503423496016803,False
180,HNEAP_RS01105,WP_012823125.1,502585334.0,alkaline invertase,-0.00428580322300448,-0.0764601695975133,-0.0621233174081449,0.0293177516966788,0.0587396610275826,0.0575169528303096,0.055689464351006,0.0556662140559575,False
181,HNEAP_RS01110,WP_012823126.1,502585335.0,sucrose-phosphate synthase,0.00059537652975028,-0.00136558266390488,-0.0152892766284162,-0.00248145381944809,0.0423781969974879,0.0410876528919615,0.0392014274601536,0.0396833947981015,False
182,HNEAP_RS01115,WP_012823127.1,502585336.0,haloacid dehalogenase,-1.7062179208161201,-1.04040393536424,-1.4994384424757299,-1.26062116811972,0.33482272337873,0.285719730245748,0.30994061324505395,0.30630891690636197,False
183,HNEAP_RS01120,WP_012823128.1,502585337.0,Small-conductance mechanosensitive channel-like protein,-0.0529733770424172,-0.165132183532267,-0.0928198625167789,-0.134928751738249,0.0882107705389694,0.0868286000722285,0.0845945405482834,0.0869024403826971,False
184,HNEAP_RS01125,WP_012823129.1,502585338.0,pilin,-0.000826290843034594,-0.09659698448086002,-0.18957206357189105,-0.19573333231061604,0.0958491409539031,0.0948347149849263,0.0940319400726066,0.0969938782028063,False
185,HNEAP_RS01130,WP_081441172.1,1174219991.0,monofunctional biosynthetic peptidoglycan transglycosylase,-0.168966085055774,-0.016898400412001004,-0.16330554239843698,-0.0322319427304512,0.125859535114945,0.119929862829188,0.113587667138235,0.115481611628398,False
186,HNEAP_RS01135,WP_012823131.1,502585340.0,Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB,0.307979147253331,0.21794919195590898,0.29276258668269395,0.36644729701340006,0.065095064191078,0.0646674874775647,0.0627117150895906,0.063017462414826,False
187,HNEAP_RS01140,WP_012823132.1,502585341.0,nucleotidyltransferase domain-containing protein,0.247536166029252,-0.0189334030147617,-0.0237557523747314,0.0735695305578646,0.257180606215837,0.255065999536091,0.23331481761475897,0.23843025300045498,False
188,HNEAP_RS01145,WP_012823133.1,502585342.0,hypothetical protein,0.18145644859342,0.13835964624596697,0.0997578375505004,0.0505720251645474,0.0988556396357235,0.0954086253803921,0.0937149902937491,0.0958792182333786,False
189,HNEAP_RS12100,WP_081441075.1,1174219894.0,class I SAM-dependent methyltransferase,0.0337319834444172,0.11777136261573701,0.0615743518255598,0.00186845392434709,0.0690402479418373,0.0661635390513999,0.0633653529614704,0.0653365541325397,False
190,HNEAP_RS01155,WP_012823135.1,502585344.0,group 1 glycosyl transferase,0.157984283964642,0.15721956406452697,0.29911075820332,0.21906089131117198,0.0674467262384113,0.0659703112394946,0.0628798660672678,0.0648132119262624,False
