,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pval_raw_rep1,pval_corr_rep1,length_rep1,n_inserts_rep1,pval_raw_rep2,pval_corr_rep2,length_rep2,n_inserts_rep2,essentiality
113,HNEAP_RS00575,HNEAP_RS00575,1,NC_013422.1,111734,112534,-,,iron export ABC transporter permease subunit FetB,0.5955,12,0.2842215911903855,684.4055915864483,800.0,28.0,0.2783837287175238,670.3480187517973,800.0,27.0,nonessential
114,HNEAP_RS00580,HNEAP_RS00580,1,NC_013422.1,112531,113148,-,,ABC transporter,0.5437,10,0.20824773852441608,501.46055436679393,617.0,20.0,0.18841446487242056,453.7020314127887,617.0,19.0,nonessential
115,HNEAP_RS00585,HNEAP_RS00585,1,NC_013422.1,113272,114618,-,,hypothetical protein,0.5828,22,0.764204533878809,1840.2045175801723,1346.0,58.0,0.7046843323394623,1696.8798722734252,1346.0,55.0,nonessential
116,HNEAP_RS00590,HNEAP_RS00590,1,NC_013422.1,114766,116844,+,,DNA helicase RecG,0.6013,21,0.9999999999999999,2407.9999999999995,2078.0,171.0,0.9999999999999999,2407.9999999999995,2078.0,168.0,nonessential
117,HNEAP_RS00595,HNEAP_RS00595,1,NC_013422.1,117014,117433,+,,Hsp20/alpha crystallin family protein,0.5571,5,0.9513448376382747,2290.8383690329656,419.0,23.0,0.9413598871585739,2266.794608277846,419.0,22.0,nonessential
118,HNEAP_RS12065,HNEAP_RS12065,1,NC_013422.1,117857,118837,+,,AraC family transcriptional regulator,0.6483,14,0.9995184127151077,2406.840337817979,980.0,60.0,0.9996200218286914,2407.085012563489,980.0,59.0,nonessential
119,HNEAP_RS00605,HNEAP_RS00605,1,NC_013422.1,118927,120123,+,,OmpA family protein,0.6708,10,0.9999801197193813,2407.95212828427,1196.0,77.0,0.9998922326437633,2407.740496206182,1196.0,72.0,nonessential
120,HNEAP_RS00610,HNEAP_RS00610,1,NC_013422.1,120120,121379,+,,hypothetical protein,0.7175,6,0.9999957039848516,2407.9896551955226,1259.0,83.0,0.9999863326319113,2407.9670889776426,1259.0,79.0,nonessential
121,HNEAP_RS00615,HNEAP_RS00615,1,NC_013422.1,121407,121916,+,,hypothetical protein,0.5529,9,0.8362561903542918,2013.7049063731347,509.0,24.0,0.8180030415198308,1969.7513239797527,509.0,23.0,nonessential
122,HNEAP_RS00620,HNEAP_RS00620,1,NC_013422.1,121913,122284,+,,hypothetical protein,0.6075,6,0.9580146546689022,2306.8992884427166,371.0,21.0,0.9155574872202125,2204.662429226272,371.0,19.0,nonessential
123,HNEAP_RS12070,HNEAP_RS12070,1,NC_013422.1,122315,123301,+,,AraC family transcriptional regulator,0.5633,20,0.9999998849719653,2407.9997230124927,986.0,74.0,0.9999999269881624,2407.999824187495,986.0,73.0,nonessential
124,HNEAP_RS12075,HNEAP_RS12075,1,NC_013422.1,123488,126406,+,,outer membrane autotransporter barrel domain-containing protein,0.5725,68,0.9999999998934647,2407.999999743463,2918.0,188.0,0.9999999999969409,2407.9999999926335,2918.0,190.0,nonessential
125,HNEAP_RS00635,HNEAP_RS00635,1,NC_013422.1,126577,127962,-,,diguanylate cyclase,0.6075,17,0.9998117817114809,2407.5467703612458,1385.0,82.0,0.999539656350361,2406.8914924916694,1385.0,78.0,nonessential
126,HNEAP_RS00640,HNEAP_RS00640,1,NC_013422.1,127966,128337,-,,response regulator,0.5806,2,0.9989677538529139,2405.514351277817,371.0,27.0,0.997222579242792,2401.311970816643,371.0,25.0,nonessential
127,HNEAP_RS00645,HNEAP_RS00645,1,NC_013422.1,128341,130917,-,,sensor histidine kinase,0.5813,35,0.9996646677744738,2407.1925200009327,2576.0,137.0,0.9992479955746824,2406.189173343835,2576.0,131.0,nonessential
128,HNEAP_RS00650,HNEAP_RS00650,1,NC_013422.1,131115,131918,+,,serine/threonine-protein phosphatase,0.5908,11,0.9999526431764618,2407.88596476892,803.0,55.0,0.9999600453240075,2407.90378914021,803.0,54.0,nonessential
129,HNEAP_RS00655,HNEAP_RS00655,1,NC_013422.1,131937,133043,+,,magnesium and cobalt transport protein CorA,0.5402,25,0.9999756682915459,2407.9414092460424,1106.0,72.0,0.9999711463346048,2407.9305203737285,1106.0,70.0,nonessential
130,HNEAP_RS00660,HNEAP_RS00660,1,NC_013422.1,133150,134403,+,,glycosyltransferase family 1 protein,0.5789,28,0.9999999999999981,2407.9999999999955,1253.0,112.0,0.999999999999991,2407.999999999978,1253.0,108.0,nonessential
131,HNEAP_RS00665,HNEAP_RS00665,1,NC_013422.1,134342,134968,+,,phosphatase PAP2 family protein,0.5694,11,0.9999999758588373,2407.99994186808,626.0,55.0,0.9999997073094558,2407.9992952011694,626.0,51.0,nonessential
132,HNEAP_RS00670,HNEAP_RS00670,1,NC_013422.1,135220,136077,+,,general secretion pathway protein GspC,0.5967,12,0.9999966734863133,2407.991989755042,857.0,62.0,0.9999974581096946,2407.9938791281447,857.0,61.0,nonessential
133,HNEAP_RS00675,HNEAP_RS00675,1,NC_013422.1,136074,138251,+,,type II secretion system protein GspD,0.5822,38,0.999999266713154,2407.998234245275,2177.0,133.0,0.9999989375546992,2407.9974416317154,2177.0,129.0,nonessential
134,HNEAP_RS00680,HNEAP_RS00680,1,NC_013422.1,138262,139770,+,,type II secretion system protein GspE,0.611,20,0.9999999995498151,2407.9999989159546,1508.0,111.0,0.999999999672731,2407.9999992119365,1508.0,109.0,nonessential
135,HNEAP_RS00685,HNEAP_RS00685,1,NC_013422.1,139777,141000,+,,type II secretion system protein GspF,0.5915,18,0.6743097015373525,1623.7377613019448,1223.0,51.0,0.7921516914053766,1907.5012729041468,1223.0,52.0,nonessential
136,HNEAP_RS00690,HNEAP_RS00690,1,NC_013422.1,141003,141503,+,,type II secretion system protein GspG,0.5669,10,0.010551604870986915,25.408264529336492,500.0,10.0,0.014637445076833362,35.246967745014736,500.0,10.0,nonessential
137,HNEAP_RS12080,HNEAP_RS12080,1,NC_013422.1,141512,142153,+,,prepilin-type cleavage/methylation domain-containing protein,0.5685,16,0.8470130304835998,2039.6073774045083,641.0,30.0,0.8820046138559371,2123.8671101650966,641.0,30.0,nonessential
138,HNEAP_RS12085,HNEAP_RS12085,1,NC_013422.1,142153,142545,+,,type II secretion system protein GspI,0.5878,10,0.9999775129547962,2407.9458511951493,392.0,33.0,0.9999312042828223,2407.8343399130363,392.0,31.0,nonessential
139,HNEAP_RS00705,HNEAP_RS00705,1,NC_013422.1,142542,143303,+,,type II secretion system protein GspJ,0.5945,6,0.14365866184208045,345.93005771572973,761.0,24.0,0.06568103872466759,158.15994124899956,761.0,21.0,nonessential
140,HNEAP_RS00710,HNEAP_RS00710,1,NC_013422.1,143300,144247,+,,general secretion pathway protein GspK,0.5897,20,0.9034315199761987,2175.4631001026864,947.0,45.0,0.9509652154769475,2289.9242388684893,947.0,46.0,nonessential
141,HNEAP_RS00715,HNEAP_RS00715,1,NC_013422.1,144220,145470,+,,type II secretory pathway component PulL-like protein,0.5947,16,0.9999999986010706,2407.999996631378,1250.0,95.0,0.9999999889791679,2407.9999734618364,1250.0,90.0,nonessential
142,HNEAP_RS00720,HNEAP_RS00720,1,NC_013422.1,145507,146025,+,,type II secretion system protein M,0.5896,5,0.9966285831286307,2399.8816281737427,518.0,33.0,0.9933003835960298,2391.86732369924,518.0,31.0,nonessential
143,HNEAP_RS00725,HNEAP_RS00725,1,NC_013422.1,146022,146858,+,,type II secretion system protein N,0.5866,17,0.999988585260254,2407.972513306692,836.0,59.0,0.9999379619403188,2407.8506123522875,836.0,55.0,nonessential
144,HNEAP_RS00730,HNEAP_RS00730,1,NC_013422.1,147180,147905,+,,DUF4395 domain-containing protein,0.5441,18,0.8173731589015332,1968.234566634892,725.0,33.0,0.8590634413935034,2068.6247668755564,725.0,33.0,nonessential
145,HNEAP_RS00735,HNEAP_RS00735,1,NC_013422.1,148001,149407,-,,hypothetical protein,0.5245,46,0.1960651253767247,472.1248219071531,1406.0,49.0,0.1799973848772469,433.4337027844105,1406.0,47.0,nonessential
146,HNEAP_RS00740,HNEAP_RS00740,1,NC_013422.1,150296,152344,+,,BCCT family transporter,0.5476,39,0.9999999991056103,2407.9999978463097,2048.0,139.0,0.9999999954407222,2407.999989021259,2048.0,133.0,nonessential
147,HNEAP_RS00745,HNEAP_RS00745,1,NC_013422.1,152452,153762,+,,MFS transporter,0.5873,26,0.36939003062683806,889.4911937494261,1310.0,49.0,0.51290528676701,1235.07593053496,1310.0,50.0,nonessential
148,HNEAP_RS00750,HNEAP_RS00750,1,NC_013422.1,153774,155000,-,,MFS transporter,0.577,15,0.44137790225741846,1062.8379886358637,1226.0,47.0,0.4090160941966624,984.9107548255631,1226.0,45.0,nonessential
149,HNEAP_RS12090,HNEAP_RS12090,1,NC_013422.1,155248,156309,+,,peptidoglycan-binding lysin domain-containing protein-containing protein,0.548,17,0.9267174367625988,2231.535587724338,1061.0,51.0,0.9134003655570144,2199.4680802612907,1061.0,49.0,nonessential
150,HNEAP_RS00760,HNEAP_RS00760,1,NC_013422.1,156405,158078,-,,serine/threonine protein kinase,0.5639,35,0.9999990096720318,2407.9976152902527,1673.0,107.0,0.9999992606431465,2407.998219628697,1673.0,105.0,nonessential
151,HNEAP_RS00765,HNEAP_RS00765,1,NC_013422.1,158292,158810,-,,phosphopeptide-binding protein,0.5318,14,0.9831897730248382,2367.5209734438104,518.0,30.0,0.988553217002096,2380.436146541047,518.0,30.0,nonessential
152,HNEAP_RS00770,HNEAP_RS00770,1,NC_013422.1,159004,159393,-,,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,0.5436,6,0.7135144744560664,1718.142854490208,389.0,17.0,0.6685137542915172,1609.7811203339734,389.0,16.0,nonessential
153,HNEAP_RS00775,HNEAP_RS00775,1,NC_013422.1,159510,163034,+,,chromosome segregation protein SMC,0.6057,34,0.9999999999999999,2407.9999999999995,3524.0,246.0,0.9999999999999999,2407.9999999999995,3524.0,240.0,nonessential
154,HNEAP_RS00780,HNEAP_RS00780,1,NC_013422.1,163039,164034,+,,cell division protein ZipA,0.5703,11,3.9348350720241143e-14,9.475082853434067e-11,995.0,3.0,1.2336370531648716e-13,2.9705980240210106e-10,995.0,3.0,essential
155,HNEAP_RS00785,HNEAP_RS00785,1,NC_013422.1,164040,166097,+,,NAD-dependent DNA ligase LigA,0.5982,33,1.5096557927804854e-30,3.6352511490154086e-27,2057.0,4.0,1.712797798441671e-29,4.124417098647544e-26,2057.0,4.0,essential
156,HNEAP_RS00790,HNEAP_RS00790,1,NC_013422.1,166155,167123,+,,octaprenyl diphosphate synthase,0.6109,15,9.438862963834639e-18,2.2728782016913812e-14,968.0,0.0,3.140230177204023e-17,7.561674266707288e-14,968.0,0.0,essential
157,HNEAP_RS00795,HNEAP_RS00795,5,NC_013422.1,167157,167233,+,,tRNA-Pro,0.5714,5,0.9185389016116547,2211.8416750808647,76.0,5.0,0.9273033119741799,2232.946375233825,76.0,5.0,nonessential
158,HNEAP_RS00800,HNEAP_RS00800,1,NC_013422.1,167318,167785,-,,Lrp/AsnC family transcriptional regulator,0.5513,10,0.9783727691315584,2355.9216280687924,467.0,27.0,0.9746298009068619,2346.9085605837236,467.0,26.0,nonessential
159,GFF160,,7,NC_013422.1,168060,169853,+,,2-isopropylmalate synthase,0.5541,35,0.9999989538838921,2407.9974809524124,1793.0,113.0,0.9999979623513361,2407.9950933420173,1793.0,109.0,nonessential
160,HNEAP_RS00810,HNEAP_RS00810,1,NC_013422.1,169850,171724,+,,ABC transporter ATP-binding protein,0.5888,24,0.8593087341024706,2069.215431718749,1874.0,83.0,0.9114453967169369,2194.7605152943843,1874.0,83.0,nonessential
161,HNEAP_RS00815,HNEAP_RS00815,1,NC_013422.1,171795,172319,+,,phosphohistidine phosphatase SixA,0.5752,4,0.7345734491442699,1768.852865539402,524.0,23.0,0.7797150019517475,1877.5537246998078,524.0,23.0,nonessential
162,HNEAP_RS00820,HNEAP_RS00820,1,NC_013422.1,172415,172978,+,,rhombosortase,0.555,13,0.6104089158327854,1469.8646693253474,563.0,23.0,0.5846313332222752,1407.7922503992388,563.0,22.0,nonessential
163,HNEAP_RS00825,HNEAP_RS00825,1,NC_013422.1,173038,174135,+,,transaldolase,0.5638,23,0.9814137546843036,2363.244321279803,1097.0,57.0,0.9779277621636832,2354.850051290149,1097.0,55.0,nonessential
164,HNEAP_RS00830,HNEAP_RS00830,1,NC_013422.1,174196,174966,-,,hypothetical protein,0.537,10,0.9982830581658225,2403.8656040633005,770.0,47.0,0.9990677356336412,2405.755107405808,770.0,47.0,nonessential
165,HNEAP_RS00835,HNEAP_RS00835,1,NC_013422.1,174963,175508,-,,RNA polymerase sigma factor,0.5421,8,0.9879842864571318,2379.066161788773,545.0,32.0,0.9920553439993293,2388.869268350385,545.0,32.0,nonessential
166,HNEAP_RS00840,HNEAP_RS00840,1,NC_013422.1,175789,176268,+,,hypothetical protein,0.55,6,0.9999979506725474,2407.995065219494,479.0,41.0,0.9999990422382911,2407.997693709805,479.0,41.0,nonessential
167,HNEAP_RS00845,HNEAP_RS00845,1,NC_013422.1,176452,177756,+,,phosphate porin,0.5464,38,0.9999997230087507,2407.9993330050715,1304.0,90.0,0.9999999250009302,2407.9998194022396,1304.0,90.0,nonessential
168,HNEAP_RS00850,HNEAP_RS00850,1,NC_013422.1,177803,178861,-,,sensor domain-containing diguanylate cyclase,0.576,17,0.9999022133009922,2407.764529628789,1058.0,67.0,0.9996568960544546,2407.1738056991267,1058.0,63.0,nonessential
169,HNEAP_RS00855,HNEAP_RS00855,1,NC_013422.1,178858,179517,-,,protein disulfide oxidoreductase,0.5864,9,0.9999718979211678,2407.932330194172,659.0,48.0,0.9999869550601067,2407.968587784737,659.0,48.0,nonessential
170,HNEAP_RS00860,HNEAP_RS00860,1,NC_013422.1,179601,180782,+,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,0.5854,16,1.693161930066249e-21,4.077133927599528e-18,1181.0,0.0,7.33856364819193e-21,1.7671261264846168e-17,1181.0,0.0,essential
171,HNEAP_RS00865,HNEAP_RS00865,1,NC_013422.1,180787,181272,+,,dUTP diphosphatase,0.6111,11,0.26829698277545516,646.059134523296,485.0,16.0,0.31389005768331335,755.8472589014185,485.0,16.0,nonessential
172,HNEAP_RS00870,HNEAP_RS00870,1,NC_013422.1,181310,182197,+,,acetylglutamate kinase,0.5631,12,1.778612275746413e-13,4.2828983599973624e-10,887.0,2.0,5.030497527793401e-13,1.2113438046926509e-09,887.0,2.0,essential
173,HNEAP_RS00875,HNEAP_RS00875,1,NC_013422.1,182540,182836,+,,hypothetical protein,0.5589,5,0.16688083639083398,401.84905402912824,296.0,8.0,0.1935475616048787,466.06252834454796,296.0,8.0,nonessential
174,HNEAP_RS00880,HNEAP_RS00880,1,NC_013422.1,182847,183539,-,,DUF4124 domain-containing protein,0.5036,10,0.7874601735615762,1896.2040979362755,692.0,31.0,0.8324843121082821,2004.6222235567434,692.0,31.0,nonessential
175,HNEAP_RS00885,HNEAP_RS00885,1,NC_013422.1,183708,184925,-,,MFS transporter,0.5739,18,0.9999999999207406,2407.9999998091434,1217.0,97.0,0.9999999992734979,2407.999998250583,1217.0,92.0,nonessential
176,HNEAP_RS00890,HNEAP_RS00890,1,NC_013422.1,185244,185927,+,,ArsR family transcriptional regulator,0.595,13,0.9453486658458858,2276.399587356893,683.0,35.0,0.9744098080503085,2346.378817785143,683.0,36.0,nonessential
177,HNEAP_RS00895,HNEAP_RS00895,1,NC_013422.1,185924,186892,+,,ATPase AAA,0.6047,14,0.8008291730000497,1928.3966485841197,968.0,43.0,0.7644676048732393,1840.8379925347601,968.0,41.0,nonessential
178,HNEAP_RS00900,HNEAP_RS00900,1,NC_013422.1,187055,188128,+,,DUF58 domain-containing protein,0.6108,11,0.5042477692657132,1214.2286283918374,1073.0,42.0,0.5220527187504242,1257.1029467510216,1073.0,41.0,nonessential
179,HNEAP_RS00905,HNEAP_RS00905,1,NC_013422.1,188125,188670,+,,hypothetical protein,0.5971,6,0.8567546129932029,2063.0651080876323,545.0,26.0,0.8878631975917046,2137.974579800825,545.0,26.0,nonessential
180,HNEAP_RS00910,HNEAP_RS00910,1,NC_013422.1,188678,189697,+,,VWA domain-containing protein,0.6049,17,0.9995309617108942,2406.8705557998333,1019.0,62.0,0.99992750415275,2407.825429999822,1019.0,64.0,nonessential
181,HNEAP_RS00915,HNEAP_RS00915,1,NC_013422.1,189700,191658,+,,hypothetical protein,0.5865,36,0.953617459564236,2296.3108426306803,1958.0,92.0,0.9751337093830997,2348.121972194504,1958.0,92.0,nonessential
182,HNEAP_RS00920,HNEAP_RS00920,1,NC_013422.1,191745,193094,+,,hypothetical protein,0.5689,29,0.9708953471471914,2337.915995930437,1349.0,67.0,0.9834124015251492,2368.057062872559,1349.0,67.0,nonessential
183,HNEAP_RS00925,HNEAP_RS00925,1,NC_013422.1,193091,193804,-,,hypothetical protein,0.5098,22,0.9949089790633204,2395.7408215844757,713.0,42.0,0.9969888084678151,2400.749050790499,713.0,42.0,nonessential
184,HNEAP_RS00930,HNEAP_RS00930,1,NC_013422.1,194015,194362,-,,High potential iron-sulfur protein,0.5603,8,0.8475079225613532,2040.7990775277385,347.0,17.0,0.8740862568313588,2104.799706449912,347.0,17.0,nonessential
185,HNEAP_RS00935,HNEAP_RS00935,1,NC_013422.1,194496,195998,+,,SELO family protein,0.5928,34,0.9999999996405804,2407.9999991345176,1502.0,111.0,0.9999999999358705,2407.9999998455764,1502.0,111.0,nonessential
186,HNEAP_RS00940,HNEAP_RS00940,1,NC_013422.1,196011,197153,-,,hypothetical protein,0.5713,24,0.5795265543665484,1395.4999429146487,1142.0,46.0,0.6592387400350621,1587.4468860044296,1142.0,46.0,nonessential
187,HNEAP_RS00945,HNEAP_RS00945,1,NC_013422.1,197336,197824,+,,diaminobutyrate acetyltransferase,0.5583,12,0.9993236456877608,2406.371338816128,488.0,34.0,0.999216280248175,2406.112802837605,488.0,33.0,nonessential
188,HNEAP_RS00950,HNEAP_RS00950,1,NC_013422.1,197858,199147,+,,diaminobutyrate--2-oxoglutarate transaminase,0.5465,25,0.9987304121398405,2404.942832432736,1289.0,73.0,0.9991163489731338,2405.872168327306,1289.0,72.0,nonessential
189,HNEAP_RS00955,HNEAP_RS00955,1,NC_013422.1,199144,199551,+,,ectoine synthase,0.5441,7,0.018447681818708737,44.42201781945064,407.0,8.0,0.047763242007546426,115.01388675417179,407.0,9.0,nonessential
190,HNEAP_RS00960,HNEAP_RS00960,1,NC_013422.1,199779,200633,-,,inositol monophosphatase,0.5988,7,0.7930613897182329,1909.6918264415049,854.0,38.0,0.8417226613292883,2026.8681684809262,854.0,38.0,nonessential
191,HNEAP_RS00965,HNEAP_RS00965,1,NC_013422.1,200739,201752,-,,rhodanese,0.5621,18,0.9999999979949329,2407.999995171798,1013.0,81.0,0.9999999997741065,2407.9999994560485,1013.0,82.0,nonessential
192,HNEAP_RS00970,HNEAP_RS00970,1,NC_013422.1,202045,202833,-,,DUF2076 domain-containing protein,0.6008,12,0.99564525126415,2397.5137650440734,788.0,46.0,0.9959421458489425,2398.2286872042537,788.0,45.0,nonessential
193,HNEAP_RS00975,HNEAP_RS00975,1,NC_013422.1,202943,203884,-,,bifunctional riboflavin kinase/FAD synthetase,0.604,9,1.5685245794117706e-10,3.7770071872235437e-07,941.0,6.0,6.5147322718773e-11,1.5687475310680539e-07,941.0,5.0,essential
194,HNEAP_RS00980,HNEAP_RS00980,1,NC_013422.1,204104,204946,+,,type II restriction endonuclease,0.3689,62,1.4656494923780437e-06,0.003529283977646329,842.0,10.0,8.852243608988415e-07,0.0021316202610444103,842.0,9.0,essential
195,HNEAP_RS00985,HNEAP_RS00985,1,NC_013422.1,204946,205860,+,,DNA adenine methylase,0.3858,52,7.901926912683676e-12,1.9027840005742293e-08,914.0,4.0,2.172864416583593e-11,5.2322575151332916e-08,914.0,4.0,essential
196,HNEAP_RS00990,HNEAP_RS00990,1,NC_013422.1,206010,206315,-,,DUF3240 domain-containing protein,0.5686,6,0.4470978827921368,1076.6117017634654,305.0,11.0,0.48980945746899063,1179.4611735853293,305.0,11.0,nonessential
197,HNEAP_RS00995,HNEAP_RS00995,1,NC_013422.1,206312,209416,-,,CusA/CzcA family heavy metal efflux RND transporter,0.5923,37,0.9927099941199538,2390.4456658408485,3104.0,150.0,0.9909340474652644,2386.1691862963567,3104.0,145.0,nonessential
198,HNEAP_RS01000,HNEAP_RS01000,1,NC_013422.1,209416,210552,-,,efflux RND transporter periplasmic adaptor subunit,0.6033,13,0.9999999999999962,2407.999999999991,1136.0,104.0,0.999999999999947,2407.9999999998727,1136.0,99.0,nonessential
199,HNEAP_RS01005,HNEAP_RS01005,1,NC_013422.1,210549,211937,-,,TolC family protein,0.599,15,0.9999999998615504,2407.9999996666133,1388.0,106.0,0.9999999981247333,2407.999995484358,1388.0,100.0,nonessential
200,HNEAP_RS01010,HNEAP_RS01010,1,NC_013422.1,212094,212882,+,,DNA-binding response regulator,0.5754,16,0.9990311522184246,2405.6670145419666,788.0,49.0,0.9994944519824536,2406.782640373748,788.0,49.0,nonessential
201,HNEAP_RS01015,HNEAP_RS01015,1,NC_013422.1,212879,214294,+,,two-component sensor histidine kinase,0.5664,30,0.9999999999999999,2407.9999999999995,1415.0,145.0,0.9999999999999999,2407.9999999999995,1415.0,143.0,nonessential
202,HNEAP_RS01020,HNEAP_RS01020,1,NC_013422.1,214686,216095,+,,glutamate--ammonia ligase,0.5504,30,9.799810629978494e-24,2.3597943996988212e-20,1409.0,1.0,5.464248163217042e-23,1.3157909577026638e-19,1409.0,1.0,essential
203,HNEAP_RS01025,HNEAP_RS01025,1,NC_013422.1,216269,216736,-,,tryptophan-rich sensory protein,0.5278,11,0.41665544738694416,1003.3063173077616,467.0,17.0,0.4689699117133287,1129.2795474056954,467.0,17.0,nonessential
204,HNEAP_RS01030,HNEAP_RS01030,1,NC_013422.1,216936,219419,-,,DUF2309 domain-containing protein,0.5841,39,0.9999999998574943,2407.9999996568463,2483.0,165.0,0.9999999998442094,2407.999999624856,2483.0,161.0,nonessential
205,HNEAP_RS01035,HNEAP_RS01035,1,NC_013422.1,219465,221120,-,,NADH dehydrogenase subunit 5,0.5634,26,0.9996981068836367,2407.273041375797,1655.0,94.0,0.9998311797710653,2407.593480888725,1655.0,93.0,nonessential
206,HNEAP_RS01040,HNEAP_RS01040,1,NC_013422.1,221411,222358,+,,LysR family transcriptional regulator,0.5222,23,0.010901881736409054,26.251731221273,947.0,24.0,0.017202398728656792,41.423376138605555,947.0,24.0,nonessential
207,HNEAP_RS01045,HNEAP_RS01045,1,NC_013422.1,222448,222801,+,,DUF3817 domain-containing protein,0.5282,6,0.5693633309394208,1371.0269009021254,353.0,14.0,0.7120342086704357,1714.5783744784092,353.0,15.0,nonessential
208,HNEAP_RS01050,HNEAP_RS01050,1,NC_013422.1,223050,223448,+,,aminoacyl-tRNA hydrolase,0.5514,5,0.0013678287364411413,3.293731597350268,398.0,5.0,0.001935426792753823,4.660507716951206,398.0,5.0,nonessential
