,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pvalInitial,pvalCorrected,length,inserts,lg,predictedInsertionRate
136,HNEAP_RS00690,HNEAP_RS00690,1,NC_013422.1,141003,141503,+,,type II secretion system protein GspG,0.5669,10,0.014637445076833362,0.00015280933148690586,500,10,283.45,0.05330504340866447
137,HNEAP_RS12080,HNEAP_RS12080,1,NC_013422.1,141512,142153,+,,prepilin-type cleavage/methylation domain-containing protein,0.5685,16,0.8820046138559371,0.2590502243622143,641,30,364.4085,0.05345548981800274
138,HNEAP_RS12085,HNEAP_RS12085,1,NC_013422.1,142153,142545,+,,type II secretion system protein GspI,0.5878,10,0.9999312042828223,0.9809267698625929,392,31,230.4176,0.05527024963064557
139,HNEAP_RS00705,HNEAP_RS00705,1,NC_013422.1,142542,143303,+,,type II secretion system protein GspJ,0.5945,6,0.06568103872466759,0.0001433297887619755,761,21,452.41450000000003,0.05590024396974957
140,HNEAP_RS00710,HNEAP_RS00710,1,NC_013422.1,143300,144247,+,,general secretion pathway protein GspK,0.5897,20,0.9509652154769475,0.198237588844995,947,46,558.4459,0.055448904741734764
141,HNEAP_RS00715,HNEAP_RS00715,1,NC_013422.1,144220,145470,+,,type II secretory pathway component PulL-like protein,0.5947,16,0.9999999889791679,0.9928329736126583,1250,90,743.375,0.05591904977091684
142,HNEAP_RS00720,HNEAP_RS00720,1,NC_013422.1,145507,146025,+,,type II secretion system protein M,0.5896,5,0.9933003835960298,0.7103746160284077,518,31,305.4128,0.05543950184115112
143,HNEAP_RS00725,HNEAP_RS00725,1,NC_013422.1,146022,146858,+,,type II secretion system protein N,0.5866,17,0.9999379619403188,0.9195645401811922,836,55,490.3976,0.05515741482364187
144,HNEAP_RS00730,HNEAP_RS00730,1,NC_013422.1,147180,147905,+,,DUF4395 domain-containing protein,0.5441,18,0.8590634413935034,0.2778257088910877,725,33,394.4725,0.05116118207559418
145,HNEAP_RS00735,HNEAP_RS00735,1,NC_013422.1,148001,149407,-,,hypothetical protein,0.5245,46,0.1799973848772469,0.0023574074345591597,1406,47,737.447,0.04931821356120041
146,HNEAP_RS00740,HNEAP_RS00740,1,NC_013422.1,150296,152344,+,,BCCT family transporter,0.5476,39,0.9999999954407222,0.9966636245804823,2048,133,1121.4848,0.05149028359602163
147,HNEAP_RS00745,HNEAP_RS00745,1,NC_013422.1,152452,153762,+,,MFS transporter,0.5873,26,0.51290528676701,0.002825274465117735,1310,50,769.363,0.055223235127727366
148,HNEAP_RS00750,HNEAP_RS00750,1,NC_013422.1,153774,155000,-,,MFS transporter,0.577,15,0.4090160941966624,0.0026957328536245445,1226,45,707.4019999999999,0.054254736367612265
149,HNEAP_RS12090,HNEAP_RS12090,1,NC_013422.1,155248,156309,+,,peptidoglycan-binding lysin domain-containing protein-containing protein,0.548,17,0.9134003655570144,0.23944973795184943,1061,49,581.428,0.0515278951983562
150,HNEAP_RS00760,HNEAP_RS00760,1,NC_013422.1,156405,158078,-,,serine/threonine protein kinase,0.5639,35,0.9999992606431465,0.963856901637393,1673,105,943.4046999999999,0.053022956391155215
151,HNEAP_RS00765,HNEAP_RS00765,1,NC_013422.1,158292,158810,-,,phosphopeptide-binding protein,0.5318,14,0.988553217002096,0.8243469374572822,518,30,275.47240000000005,0.05000462530380626
152,HNEAP_RS00770,HNEAP_RS00770,1,NC_013422.1,159004,159393,-,,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,0.5436,6,0.6685137542915172,0.22195605304955668,389,16,211.4604,0.051114167572675964
153,HNEAP_RS00775,HNEAP_RS00775,1,NC_013422.1,159510,163034,+,,chromosome segregation protein SMC,0.6057,34,0.9999999999999999,0.9975990008171975,3524,240,2134.4868,0.05695336883511743
154,HNEAP_RS00780,HNEAP_RS00780,1,NC_013422.1,163039,164034,+,,cell division protein ZipA,0.5703,11,1.2336370531648716e-13,4.789903026642175e-20,995,3,567.4485000000001,0.053624742028508296
155,HNEAP_RS00785,HNEAP_RS00785,1,NC_013422.1,164040,166097,+,,NAD-dependent DNA ligase LigA,0.5982,33,1.712797798441671e-29,1.8590533109210543e-45,2057,4,1230.4974,0.056248151291344306
156,HNEAP_RS00790,HNEAP_RS00790,1,NC_013422.1,166155,167123,+,,octaprenyl diphosphate synthase,0.6109,15,3.140230177204023e-17,1.3492195009988126e-25,968,0,591.3512,0.057442319665466784
157,HNEAP_RS00795,HNEAP_RS00795,5,NC_013422.1,167157,167233,+,,tRNA-Pro,0.5714,5,0.9273033119741799,0.7761061432545748,76,5,43.4264,0.05372817393492834
158,HNEAP_RS00800,HNEAP_RS00800,1,NC_013422.1,167318,167785,-,,Lrp/AsnC family transcriptional regulator,0.5513,10,0.9746298009068619,0.69225005882786,467,26,257.4571,0.05183819091761638
159,GFF160,,7,NC_013422.1,168060,169853,+,,2-isopropylmalate synthase,0.5541,35,0.9999979623513361,0.9536345500435269,1793,109,993.5013,0.05210147213395834
160,HNEAP_RS00810,HNEAP_RS00810,1,NC_013422.1,169850,171724,+,,ABC transporter ATP-binding protein,0.5888,24,0.9114453967169369,0.017925359983977755,1874,83,1103.4112,0.055364278636481995
161,HNEAP_RS00815,HNEAP_RS00815,1,NC_013422.1,171795,172319,+,,phosphohistidine phosphatase SixA,0.5752,4,0.7797150019517475,0.17562114416432686,524,23,301.4048,0.05408548415710673
162,HNEAP_RS00820,HNEAP_RS00820,1,NC_013422.1,172415,172978,+,,rhombosortase,0.555,13,0.5846313332222752,0.09214699375626997,563,22,312.46500000000003,0.052186098239211116
163,HNEAP_RS00825,HNEAP_RS00825,1,NC_013422.1,173038,174135,+,,transaldolase,0.5638,23,0.9779277621636832,0.36685094509281996,1097,55,618.4886,0.05301355349057158
164,HNEAP_RS00830,HNEAP_RS00830,1,NC_013422.1,174196,174966,-,,hypothetical protein,0.537,10,0.9990677356336412,0.9187946966625145,770,47,413.49,0.05049357613415562
165,HNEAP_RS00835,HNEAP_RS00835,1,NC_013422.1,174963,175508,-,,RNA polymerase sigma factor,0.5421,8,0.9920553439993293,0.8224042039572654,545,32,295.4445,0.05097312406392134
166,HNEAP_RS00840,HNEAP_RS00840,1,NC_013422.1,175789,176268,+,,hypothetical protein,0.55,6,0.9999990422382911,0.9992866494540947,479,41,263.45000000000005,0.051715953210029045
167,HNEAP_RS00845,HNEAP_RS00845,1,NC_013422.1,176452,177756,+,,phosphate porin,0.5464,38,0.9999999250009302,0.9976230445534985,1304,90,712.5056,0.05137744878901793
168,HNEAP_RS00850,HNEAP_RS00850,1,NC_013422.1,177803,178861,-,,sensor domain-containing diguanylate cyclase,0.576,17,0.9996568960544546,0.8017906455401719,1058,63,609.4079999999999,0.05416070736177585
169,HNEAP_RS00855,HNEAP_RS00855,1,NC_013422.1,178858,179517,-,,protein disulfide oxidoreductase,0.5864,9,0.9999869550601067,0.9774599783365774,659,48,386.43760000000003,0.0551386090224746
170,HNEAP_RS00860,HNEAP_RS00860,1,NC_013422.1,179601,180782,+,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,0.5854,16,7.33856364819193e-21,9.136278540832985e-30,1181,0,691.3574,0.055044580016638166
171,HNEAP_RS00865,HNEAP_RS00865,1,NC_013422.1,180787,181272,+,,dUTP diphosphatase,0.6111,11,0.31389005768331335,0.009134828931244213,485,16,296.38349999999997,0.057461125466634067
172,HNEAP_RS00870,HNEAP_RS00870,1,NC_013422.1,181310,182197,+,,acetylglutamate kinase,0.5631,12,5.030497527793401e-13,1.4141518546224852e-18,887,2,499.46970000000005,0.052947733186486094
173,HNEAP_RS00875,HNEAP_RS00875,1,NC_013422.1,182540,182836,+,,hypothetical protein,0.5589,5,0.1935475616048787,0.025019221855206667,296,8,165.43439999999998,0.05255281136197313
174,HNEAP_RS00880,HNEAP_RS00880,1,NC_013422.1,182847,183539,-,,DUF4124 domain-containing protein,0.5036,10,0.8324843121082821,0.42030803067513595,692,31,348.49120000000005,0.04735300733921932
175,HNEAP_RS00885,HNEAP_RS00885,1,NC_013422.1,183708,184925,-,,MFS transporter,0.5739,18,0.9999999992734979,0.9993887168636298,1217,92,698.4363,0.05396324644951938
176,HNEAP_RS00890,HNEAP_RS00890,1,NC_013422.1,185244,185927,+,,ArsR family transcriptional regulator,0.595,13,0.9744098080503085,0.3966080342243932,683,36,406.385,0.05594725847266777
177,HNEAP_RS00895,HNEAP_RS00895,1,NC_013422.1,185924,186892,+,,ATPase AAA,0.6047,14,0.7644676048732393,0.02626303657305683,968,41,585.3496,0.05685933982928101
178,HNEAP_RS00900,HNEAP_RS00900,1,NC_013422.1,187055,188128,+,,DUF58 domain-containing protein,0.6108,11,0.5220527187504242,0.002736645366273779,1073,41,655.3884,0.05743291676488316
179,HNEAP_RS00905,HNEAP_RS00905,1,NC_013422.1,188125,188670,+,,hypothetical protein,0.5971,6,0.8878631975917046,0.22623465475329776,545,26,325.41949999999997,0.056144719384924234
180,HNEAP_RS00910,HNEAP_RS00910,1,NC_013422.1,188678,189697,+,,VWA domain-containing protein,0.6049,17,0.99992750415275,0.8131078632036689,1019,64,616.3931,0.05687814563044829
181,HNEAP_RS00915,HNEAP_RS00915,1,NC_013422.1,189700,191658,+,,hypothetical protein,0.5865,36,0.9751337093830997,0.06007139221848625,1958,92,1148.367,0.055148011923058224
182,HNEAP_RS00920,HNEAP_RS00920,1,NC_013422.1,191745,193094,+,,hypothetical protein,0.5689,29,0.9834124015251492,0.29055997240178294,1349,67,767.4461,0.053493101420337294
183,HNEAP_RS00925,HNEAP_RS00925,1,NC_013422.1,193091,193804,-,,hypothetical protein,0.5098,22,0.9969888084678151,0.9240867020705571,713,42,363.48740000000004,0.04793598717540509
184,HNEAP_RS00930,HNEAP_RS00930,1,NC_013422.1,194015,194362,-,,High potential iron-sulfur protein,0.5603,8,0.8740862568313588,0.43931577519261483,347,17,194.4241,0.052684451970144125
185,HNEAP_RS00935,HNEAP_RS00935,1,NC_013422.1,194496,195998,+,,SELO family protein,0.5928,34,0.9999999999358705,0.9986355164024245,1502,111,890.3856,0.055740394659827656
186,HNEAP_RS00940,HNEAP_RS00940,1,NC_013422.1,196011,197153,-,,hypothetical protein,0.5713,24,0.6592387400350621,0.022163440508857626,1142,46,652.4246,0.053718771034344706
187,HNEAP_RS00945,HNEAP_RS00945,1,NC_013422.1,197336,197824,+,,diaminobutyrate acetyltransferase,0.5583,12,0.999216280248175,0.9405919696934912,488,33,272.4504,0.05249639395847129
188,HNEAP_RS00950,HNEAP_RS00950,1,NC_013422.1,197858,199147,+,,diaminobutyrate--2-oxoglutarate transaminase,0.5465,25,0.9991163489731338,0.7873539054068319,1289,72,704.4385,0.051386851689601575
189,HNEAP_RS00955,HNEAP_RS00955,1,NC_013422.1,199144,199551,+,,ectoine synthase,0.5441,7,0.047763242007546426,0.0025480348028417647,407,9,221.4487,0.051161182075594176
190,HNEAP_RS00960,HNEAP_RS00960,1,NC_013422.1,199779,200633,-,,inositol monophosphatase,0.5988,7,0.8417226613292883,0.07373764762747492,854,38,511.3752,0.05630456869484615
191,HNEAP_RS00965,HNEAP_RS00965,1,NC_013422.1,200739,201752,-,,rhodanese,0.5621,18,0.9999999997741065,0.9999279889845103,1013,82,569.4073000000001,0.05285370418064968
192,HNEAP_RS00970,HNEAP_RS00970,1,NC_013422.1,202045,202833,-,,DUF2076 domain-containing protein,0.6008,12,0.9959421458489425,0.5690911048815249,788,45,473.4304,0.056492626706518986
193,HNEAP_RS00975,HNEAP_RS00975,1,NC_013422.1,202943,203884,-,,bifunctional riboflavin kinase/FAD synthetase,0.604,9,6.5147322718773e-11,6.715693218354142e-18,941,5,568.364,0.05679351952519553
194,HNEAP_RS00980,HNEAP_RS00980,1,NC_013422.1,204104,204946,+,,type II restriction endonuclease,0.3689,62,8.852243608988415e-07,9.696467911309718e-06,842,9,310.6138,0.03468730025305402
195,HNEAP_RS00985,HNEAP_RS00985,1,NC_013422.1,204946,205860,+,,DNA adenine methylase,0.3858,52,2.172864416583593e-11,1.4063267153790987e-10,914,4,352.6212,0.03627639045168945
196,HNEAP_RS00990,HNEAP_RS00990,1,NC_013422.1,206010,206315,-,,DUF3240 domain-containing protein,0.5686,6,0.48980945746899063,0.10602039251376523,305,11,173.423,0.05346489271858638
197,HNEAP_RS00995,HNEAP_RS00995,1,NC_013422.1,206312,209416,-,,CusA/CzcA family heavy metal efflux RND transporter,0.5923,37,0.9909340474652644,0.014353070213864894,3104,145,1838.4992000000002,0.05569338015690945
198,HNEAP_RS01000,HNEAP_RS01000,1,NC_013422.1,209416,210552,-,,efflux RND transporter periplasmic adaptor subunit,0.6033,13,0.999999999999947,0.9999866019824252,1136,99,685.3488,0.056727699221110026
199,HNEAP_RS01005,HNEAP_RS01005,1,NC_013422.1,210549,211937,-,,TolC family protein,0.599,15,0.9999999981247333,0.9939851815045394,1388,100,831.4119999999999,0.056323374496013434
200,HNEAP_RS01010,HNEAP_RS01010,1,NC_013422.1,212094,212882,+,,DNA-binding response regulator,0.5754,16,0.9994944519824536,0.8595541389008348,788,49,453.4152,0.05410428995827401
201,HNEAP_RS01015,HNEAP_RS01015,1,NC_013422.1,212879,214294,+,,two-component sensor histidine kinase,0.5664,30,0.9999999999999999,0.9999999999997635,1415,143,801.456,0.05325802890574626
202,HNEAP_RS01020,HNEAP_RS01020,1,NC_013422.1,214686,216095,+,,glutamate--ammonia ligase,0.5504,30,5.464248163217042e-23,2.3634056344276036e-31,1409,1,775.5136,0.0517535648123636
203,HNEAP_RS01025,HNEAP_RS01025,1,NC_013422.1,216269,216736,-,,tryptophan-rich sensory protein,0.5278,11,0.4689699117133287,0.10971003789515717,467,17,246.48260000000002,0.04962850928046059
204,HNEAP_RS01030,HNEAP_RS01030,1,NC_013422.1,216936,219419,-,,DUF2309 domain-containing protein,0.5841,39,0.9999999998442094,0.9848659250422633,2483,161,1450.3202999999999,0.05492234230905083
205,HNEAP_RS01035,HNEAP_RS01035,1,NC_013422.1,219465,221120,-,,NADH dehydrogenase subunit 5,0.5634,26,0.9998311797710653,0.7418031965101507,1655,93,932.427,0.05297594188823701
206,HNEAP_RS01040,HNEAP_RS01040,1,NC_013422.1,221411,222358,+,,LysR family transcriptional regulator,0.5222,23,0.017202398728656792,0.00015979801800650108,947,24,494.5234,0.04910194684777665
207,HNEAP_RS01045,HNEAP_RS01045,1,NC_013422.1,222448,222801,+,,DUF3817 domain-containing protein,0.5282,6,0.7120342086704357,0.31934428985460217,353,15,186.4546,0.04966612088279515
208,HNEAP_RS01050,HNEAP_RS01050,1,NC_013422.1,223050,223448,+,,aminoacyl-tRNA hydrolase,0.5514,5,0.001935426792753823,3.189937211979282e-05,398,5,219.4572,0.05184759381820002
209,HNEAP_RS01055,HNEAP_RS01055,1,NC_013422.1,223467,224009,+,,hypothetical protein,0.5617,11,0.7293658521861233,0.16237717930339046,542,23,304.4414,0.0528160925783151
210,HNEAP_RS01060,HNEAP_RS01060,1,NC_013422.1,224238,225791,+,,thioredoxin domain-containing protein,0.536,42,0.9999997648325969,0.995317443847843,1553,101,832.408,0.050399547128319205
211,HNEAP_RS01065,HNEAP_RS01065,1,NC_013422.1,226041,227918,+,,DUF839 domain-containing protein,0.5501,43,0.9999992191094557,0.9699966211519143,1877,115,1032.5377,0.05172535611061268
212,HNEAP_RS01070,HNEAP_RS01070,1,NC_013422.1,228104,229846,+,,hypothetical protein,0.5559,40,0.9991306937166433,0.6095095235282472,1742,93,968.3777999999999,0.05227072434446388
213,HNEAP_RS12425,HNEAP_RS12425,1,NC_013422.1,229934,232051,+,,PKD domain-containing protein,0.5378,61,0.9993858211813476,0.674691670530106,2117,111,1138.5225999999998,0.050568799338824744
214,HNEAP_RS01080,HNEAP_RS01080,1,NC_013422.1,232259,233389,-,,hypothetical protein,0.5553,18,0.3868781992751025,0.007242336614259967,1130,41,627.489,0.05221430694096204
215,HNEAP_RS01085,HNEAP_RS01085,1,NC_013422.1,233428,233628,-,,DUF2892 domain-containing protein,0.4925,7,0.34710934310189284,0.17755015135505708,200,6,98.5,0.046309285374435086
216,HNEAP_RS01090,HNEAP_RS01090,1,NC_013422.1,233704,234051,-,,hypothetical protein,0.5575,8,0.999490506407827,0.9721529983885259,347,26,193.4525,0.05242117075380215
217,HNEAP_RS01095,HNEAP_RS01095,1,NC_013422.1,234504,235751,+,,lipoprotein-releasing system transmembrane subunit LolC,0.5825,19,5.500521843060631e-22,3.120128276434265e-31,1247,0,726.3775,0.05477189589971256
218,HNEAP_RS01100,HNEAP_RS01100,1,NC_013422.1,235744,236451,+,,ABC transporter ATP-binding protein,0.6102,5,2.5917813660207757e-11,3.1691550003418894e-17,707,1,431.41139999999996,0.05737649936138129
219,HNEAP_RS01105,HNEAP_RS01105,1,NC_013422.1,236581,238059,+,,alkaline invertase,0.5903,19,0.9999999983348594,0.9949807964751625,1478,105,872.4634000000001,0.05550532214523662
220,HNEAP_RS01110,HNEAP_RS01110,1,NC_013422.1,238056,240410,+,,sucrose-phosphate synthase,0.5953,50,0.9999999999999999,0.9999923315595923,2354,182,1401.3362000000002,0.055975467174418696
221,HNEAP_RS01115,HNEAP_RS01115,1,NC_013422.1,240407,241288,+,,haloacid dehalogenase,0.576,12,0.9999781169461718,0.9566986470173853,881,59,507.45599999999996,0.054160707361775855
222,HNEAP_RS01120,HNEAP_RS01120,1,NC_013422.1,241531,242199,+,,Small-conductance mechanosensitive channel-like protein,0.574,12,0.9999999999991697,0.9999993998064188,668,67,383.43199999999996,0.05397264935010302
223,HNEAP_RS01125,HNEAP_RS01125,1,NC_013422.1,242272,242757,+,,pilin,0.5658,12,0.9999181584654748,0.9808476526300978,485,36,274.413,0.053201611502244416
224,HNEAP_RS01130,HNEAP_RS01130,1,NC_013422.1,243322,244044,+,,monofunctional biosynthetic peptidoglycan transglycosylase,0.5574,18,0.489251148062844,0.03713473997850303,722,27,402.4428,0.05241176785321851
225,HNEAP_RS01135,HNEAP_RS01135,1,NC_013422.1,244073,245356,+,,Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB,0.5911,32,0.9569369109877199,0.11425374214106108,1283,61,758.3812999999999,0.055580545349905745
226,HNEAP_RS01140,HNEAP_RS01140,1,NC_013422.1,245635,245952,+,,nucleotidyltransferase domain-containing protein,0.5723,5,0.8335524725515094,0.36100239893030167,317,15,181.41910000000001,0.05381280004018112
227,HNEAP_RS01145,HNEAP_RS01145,1,NC_013422.1,245949,246482,+,,hypothetical protein,0.5618,15,0.6821918564382434,0.13502278486127067,533,22,299.4394,0.05282549547889874
228,HNEAP_RS12100,HNEAP_RS12100,1,NC_013422.1,246436,247197,+,,class I SAM-dependent methyltransferase,0.5735,20,0.9999999999999998,0.9999999963797244,761,81,436.4335,0.053925634847184815
229,HNEAP_RS01155,HNEAP_RS01155,1,NC_013422.1,247194,248333,+,,group 1 glycosyl transferase,0.5842,24,0.9996701752621157,0.7430723006088059,1139,67,665.4038,0.05493174520963448
230,HNEAP_RS12105,HNEAP_RS12105,1,NC_013422.1,248330,249076,+,,type 11 methyltransferase,0.4485,33,0.5704517937390964,0.36975256702209897,746,29,334.581,0.04217200911763277
231,HNEAP_RS01165,HNEAP_RS01165,1,NC_013422.1,249073,249999,+,,hypothetical protein,0.4509,31,0.9639548118834024,0.8795357114444142,926,46,417.53340000000003,0.042397678731640166
232,HNEAP_RS12430,HNEAP_RS12430,1,NC_013422.1,249996,250550,+,,acyltransferase,0.4216,26,0.019211858110451396,0.013925070446118822,554,12,233.5664,0.03964262886063316
233,HNEAP_RS01170,HNEAP_RS01170,1,NC_013422.1,250516,251679,-,,DegT/DnrJ/EryC1/StrS family aminotransferase,0.5533,32,0.8103915264831807,0.09046501334941144,1163,50,643.4879,0.0520262489292892
234,HNEAP_RS01175,HNEAP_RS01175,1,NC_013422.1,251829,252146,-,,hypothetical protein,0.4277,10,0.001700407518416185,0.0010923933797992802,317,3,135.5809,0.04021620579623531
235,HNEAP_RS01180,HNEAP_RS01180,1,NC_013422.1,252310,252606,-,,nucleotidyltransferase domain-containing protein,0.4613,7,0.1935475616048787,0.10218731307563932,296,8,136.5448,0.0433755803923389
236,HNEAP_RS01185,HNEAP_RS01185,1,NC_013422.1,252850,253179,-,,type II toxin-antitoxin system RelE/ParE family toxin,0.5061,14,0.711477088565595,0.39621172371600266,329,14,166.5069,0.04758807985381035
237,HNEAP_RS01190,HNEAP_RS01190,1,NC_013422.1,253166,253417,-,,type II toxin-antitoxin system prevent-host-death family antitoxin,0.5278,5,0.003225174192121102,0.00028169949209922465,251,2,132.4778,0.049628509280460587
238,HNEAP_RS01195,HNEAP_RS01195,1,NC_013422.1,253598,253858,-,,Txe/YoeB family addiction module toxin,0.4291,16,0.45434989715047525,0.3946274466263191,260,9,111.56599999999999,0.040347846404406286
239,HNEAP_RS01200,HNEAP_RS01200,1,NC_013422.1,253855,254106,-,,type II toxin-antitoxin system prevent-host-death family antitoxin,0.5357,3,0.3681685410038038,0.11102882199635687,251,8,134.46069999999997,0.05037133842656827
240,HNEAP_RS01205,HNEAP_RS01205,1,NC_013422.1,254253,254816,-,,Uma2 family endonuclease,0.5319,20,6.987504729377314e-08,1.3368317631237537e-10,563,2,299.4597,0.05001402820438989
241,HNEAP_RS01210,HNEAP_RS01210,1,NC_013422.1,255234,256067,-,,2 3 4 5-tetrahydropyridine-2 6-dicarboxylate N-succinyltransferase,0.5779,14,6.288131374133034e-15,6.130770594851507e-21,833,0,481.3907,0.05433936247286505
242,HNEAP_RS01215,HNEAP_RS01215,1,NC_013422.1,256158,257315,-,,carbohydrate porin,0.5674,17,0.9987439699122259,0.6942979589474703,1157,65,656.4818,0.05335205791158268
243,HNEAP_RS01220,HNEAP_RS01220,1,NC_013422.1,257371,258576,-,,succinyldiaminopimelate transaminase,0.6128,22,0.9999191799360139,0.6971816075810358,1205,73,738.424,0.057620974776555985
244,HNEAP_RS01225,HNEAP_RS01225,1,NC_013422.1,258617,259018,+,,glyoxalase,0.6095,5,0.6227818338847819,0.07652053928044056,401,16,244.4095,0.05731067905729581
245,HNEAP_RS12110,HNEAP_RS12110,1,NC_013422.1,258946,259941,-,,META domain-containing protein,0.5522,21,0.9996691555864512,0.8946461718842221,995,60,549.4390000000001,0.051922817022869154
246,HNEAP_RS01235,HNEAP_RS01235,1,NC_013422.1,259763,260527,-,,ParA family protein,0.5503,15,0.90562128442186,0.3168099690809101,764,36,420.42920000000004,0.05174416191177996
