,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pvalInitial_r1,pvalCorrected_r1,length_r1,inserts_r1,lg_r1,predictedInsertionRate_r1,pvalInitial_r2,pvalCorrected_r2,length_r2,inserts_r2,lg_r2,predictedInsertionRate_r2
363,HNEAP_RS07255,HNEAP_RS07255,1,NC_013422.1,1564359,1565564,-,,1-deoxy-D-xylulose-5-phosphate reductoisomerase,0.5705,13,6.406031437257431e-22,2.1785263880574335e-30,1205,0,687.4525,0.05510322331276658,2.8605188964596915e-21,1.3994928327812214e-29,1205,0,687.4525,0.053643547829675564
364,HNEAP_RS07260,HNEAP_RS07260,1,NC_013422.1,1565583,1566437,-,,phosphatidate cytidylyltransferase,0.5754,17,3.018654161059297e-09,1.5446310199248656e-14,854,6,491.39160000000004,0.05557650253140385,7.249001667778057e-09,4.9447394472114814e-14,854,6,491.39160000000004,0.05410428995827401
365,HNEAP_RS07265,HNEAP_RS07265,1,NC_013422.1,1566434,1567201,-,,di-trans poly-cis-decaprenylcistransferase,0.5508,18,1.7298354977633648e-11,5.989644344587563e-16,767,2,422.4636,0.05320044767865352,2.6600994804336683e-12,8.274735146629309e-17,767,1,422.4636,0.05179117641469816
366,HNEAP_RS07270,HNEAP_RS07270,1,NC_013422.1,1567208,1567765,-,,ribosome-recycling factor,0.4946,8,1.5978781547521057e-10,1.440956014196866e-12,557,0,275.49219999999997,0.04777222480367108,3.1910485750876314e-10,3.0193739884525156e-12,557,0,275.49219999999997,0.04650674628669156
367,HNEAP_RS07275,HNEAP_RS07275,1,NC_013422.1,1567762,1568502,-,,UMP kinase,0.5358,14,9.659602610635456e-14,8.362888634526081e-18,740,0,396.492,0.051751633744049674,2.4212565186552474e-13,2.4357916878836273e-17,740,0,396.492,0.050380741327151916
368,HNEAP_RS07280,HNEAP_RS07280,1,NC_013422.1,1568742,1569620,-,,elongation factor Ts,0.5631,20,1.3423182256911713e-09,1.2155065589724122e-14,878,6,494.40180000000004,0.054388475105028686,3.3203352771651278e-09,3.9172002711208465e-14,878,6,494.40180000000004,0.052947733186486094
369,HNEAP_RS07285,HNEAP_RS07285,1,NC_013422.1,1569743,1570477,-,,30S ribosomal protein S2,0.5279,22,6.311497897058624e-10,2.2830820272793426e-13,734,3,387.47860000000003,0.05098859173849164,1.4322532469545434e-09,5.970790889511075e-13,734,3,387.47860000000003,0.049637912181044234
370,HNEAP_RS07305,HNEAP_RS07305,1,NC_013422.1,1573046,1573621,+,,septation protein A,0.4896,18,7.708352868593883e-11,7.991036137865009e-13,575,0,281.52,0.047289286825469797,1.574195737221829e-10,1.701118293339799e-12,575,0,281.52,0.046036601257509475
371,HNEAP_RS07325,HNEAP_RS07325,1,NC_013422.1,1575868,1577085,-,,diguanylate phosphodiesterase,0.5066,30,3.070318840267837e-05,3.169728185483814e-08,1217,23,616.5322000000001,0.04893127595135417,0.00014216713840306834,2.256574115231232e-07,1217,24,616.5322000000001,0.047635094356728566
372,HNEAP_RS07340,HNEAP_RS07340,1,NC_013422.1,1580030,1580986,-,,tRNA pseudouridine(55) synthase TruB,0.5486,21,8.980820233975153e-05,2.1257185005740315e-08,956,17,524.4616,0.05298795496824495,3.089416642315416e-05,5.392326856133523e-09,956,15,524.4616,0.05158431260185805
373,HNEAP_RS07350,HNEAP_RS07350,1,NC_013422.1,1581468,1584161,-,,translation initiation factor IF-2,0.5572,55,2.7252020075102823e-44,2.3655725551995743e-61,2693,2,1500.5396,0.05381860829075117,7.250876253393979e-43,1.2893115493624148e-59,2693,2,1500.5396,0.05239296205205123
374,HNEAP_RS07355,HNEAP_RS07355,1,NC_013422.1,1584295,1585770,-,,transcription termination/antitermination protein NusA,0.5596,18,8.660736651041723e-20,9.507523617677939e-29,1475,5,825.41,0.05405041852028778,1.2859154608356928e-22,8.132716617915787e-32,1475,2,825.41,0.052618631666058624
375,HNEAP_RS07360,HNEAP_RS07360,1,NC_013422.1,1585792,1586292,-,,ribosome assembly cofactor RimP,0.5669,7,0.0002329024108617774,5.890425911235728e-07,500,6,283.45,0.05475550796846166,0.0003622461576344646,1.0768287589138875e-06,500,6,283.45,0.05330504340866447
376,HNEAP_RS07370,HNEAP_RS07370,1,NC_013422.1,1587070,1588215,-,,molecular chaperone DnaJ,0.575,14,0.020847244995283645,5.738832504995248e-06,1145,32,658.375,0.05553786749314774,0.022338514183595008,6.876705822848407e-06,1145,31,658.375,0.054066678355939445
377,HNEAP_RS07375,HNEAP_RS07375,1,NC_013422.1,1588336,1590240,-,,molecular chaperone DnaK,0.547,30,5.459350742383754e-28,7.167328775308424e-39,1904,4,1041.488,0.05283341481522055,5.1228554082756774e-27,1.065535474942015e-37,1904,4,1041.488,0.05143386619251979
378,HNEAP_RS07380,HNEAP_RS07380,1,NC_013422.1,1590372,1590944,-,,nucleotide exchange factor GrpE,0.5201,8,2.1707543351960427e-07,7.983631527370778e-10,572,3,297.4972,0.05023520849249764,2.4115731230769567e-06,1.2440812500008917e-08,572,4,297.4972,0.04890448593552018
379,HNEAP_RS07385,HNEAP_RS07385,1,NC_013422.1,1591142,1592059,+,,hypothetical protein,0.5763,13,7.295896169298302e-13,4.310407030375583e-19,917,3,528.4671000000001,0.05566343136748008,2.0766603095988574e-12,1.6579320751450573e-18,917,3,528.4671000000001,0.05418891606352679
380,HNEAP_RS07405,HNEAP_RS07405,1,NC_013422.1,1595731,1598643,-,,peptidase M16,0.5633,56,5.4865093594615166e-45,5.965407077570107e-64,2912,4,1640.3296,0.054407792624156744,1.5633797649168247e-46,2.0120296456073778e-65,2912,2,1640.3296,0.05296653898765337
381,HNEAP_RS07465,HNEAP_RS07465,1,NC_013422.1,1610888,1611955,+,,dTDP-glucose 4 6-dehydratase,0.5262,35,0.004177394905683358,1.0713184841445363e-05,1067,26,561.4554,0.05082439282590321,6.73490801180335e-07,1.1405340957455726e-10,1067,14,561.4554,0.04947806287112232
382,HNEAP_RS07520,HNEAP_RS07520,1,NC_013422.1,1623716,1624312,+,,adenylyl-sulfate kinase,0.5059,18,3.293182785868707e-11,1.0781834693303867e-13,596,0,301.51640000000003,0.048863664634405994,6.903006277537521e-11,2.4249619847757555e-13,596,0,301.51640000000003,0.04756927405264307
383,HNEAP_RS07575,HNEAP_RS07575,1,NC_013422.1,1643884,1645074,-,,O-succinylhomoserine sulfhydrylase,0.5877,15,1.1760003716350139e-21,6.279823328674589e-31,1190,0,699.363,0.05676452995777902,5.1543478425493224e-21,4.1800178472286344e-30,1190,0,699.363,0.05526084673006194
384,HNEAP_RS07585,HNEAP_RS07585,1,NC_013422.1,1645475,1646332,-,,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,0.5711,16,9.501739477705927e-06,4.743330699169254e-10,857,12,489.43270000000007,0.05516117587015074,1.909769218309788e-05,1.2794990400858306e-09,857,12,489.43270000000007,0.053699965233177424
385,HNEAP_RS12265,HNEAP_RS12265,1,NC_013422.1,1651025,1651846,-,,outer membrane lipoprotein carrier protein LolA,0.5341,16,2.686887027057797e-06,1.3741074467689973e-09,821,10,438.4961,0.05158743483146123,1.6204250520576963e-06,7.70162390888972e-10,821,9,438.4961,0.05022089201723001
386,HNEAP_RS07615,HNEAP_RS07615,1,NC_013422.1,1651806,1654166,-,,DNA translocase FtsK,0.5735,29,6.529760754179315e-23,2.9675366987172046e-37,2360,17,1353.46,0.055392986099687354,5.014733490143559e-25,1.2392274398081676e-39,2360,13,1353.46,0.053925634847184815
387,HNEAP_RS07625,HNEAP_RS07625,1,NC_013422.1,1655201,1655830,-,,stringent starvation protein A,0.5603,11,2.8370536092314115e-08,5.326902110600102e-12,629,3,352.4287,0.05411802983723596,5.6542524971955834e-08,1.2714499556303255e-11,629,3,352.4287,0.05268445197014412
388,HNEAP_RS07655,HNEAP_RS07655,1,NC_013422.1,1661547,1661858,-,,RnfH family protein,0.5609,4,0.00032606130427893635,5.307789668796596e-06,311,2,174.4399,0.05417598239462012,6.708935838524526e-05,8.802767807499346e-07,311,1,174.4399,0.05274086937364597
389,HNEAP_RS07660,HNEAP_RS07660,1,NC_013422.1,1661855,1662313,-,,ubiquinone-binding protein,0.5338,9,1.7547770642389374e-07,7.657675723012001e-10,458,1,244.48040000000003,0.05155845855276916,3.006957013574418e-07,1.4405134174327254e-09,458,1,244.48040000000003,0.050192683315479096
390,HNEAP_RS07665,HNEAP_RS07665,1,NC_013422.1,1662717,1663193,+,,SsrA-binding protein SmpB,0.5325,8,3.244022730900834e-05,2.606697903643471e-07,476,4,253.47,0.05143289467843683,5.196926870162084e-05,4.6318745309100414e-07,476,4,253.47,0.05007044560789174
391,HNEAP_RS07700,HNEAP_RS07700,1,NC_013422.1,1669033,1671099,-,,ATP-dependent DNA helicase Rep,0.5931,30,0.0012626768298727934,4.83036527633155e-11,2066,56,1225.3446,0.05728610297423639,0.002935577507243967,2.787716769105386e-10,2066,56,1225.3446,0.05576860336157857
392,HNEAP_RS07710,HNEAP_RS07710,1,NC_013422.1,1672059,1675982,-,,phosphoribosylformylglycinamidine synthase,0.5961,49,1.0062275089882339e-69,9.30303020767351e-102,3923,0,2338.5002999999997,0.057575865761157155,1.3133112430151097e-67,5.292304863157601e-99,3923,0,2338.5002999999997,0.05605069037908782
393,HNEAP_RS07735,HNEAP_RS07735,1,NC_013422.1,1678970,1680145,+,,signal recognition particle-docking protein FtsY,0.5765,13,2.1588668236036243e-21,5.801766286990532e-30,1175,0,677.3875,0.05568274888660813,9.28758125488133e-21,3.6309695670867873e-29,1175,0,677.3875,0.054207721864694074
394,HNEAP_RS07740,HNEAP_RS07740,1,NC_013422.1,1680142,1680810,+,,cell division ATP-binding protein FtsE,0.5859,8,1.7835592795216288e-12,1.2580874332631696e-17,668,0,391.3812,0.05659067228562654,4.088269676502006e-12,3.633522159677736e-17,668,0,391.3812,0.05509159451955638
395,HNEAP_RS07745,HNEAP_RS07745,1,NC_013422.1,1680812,1681795,+,,ABC transporter permease,0.5833,17,3.6956158351452356e-11,1.0899292198338058e-17,983,6,573.3839,0.056339544536961876,3.0166636372570462e-09,2.5999789313332975e-15,983,8,573.3839,0.054847119104381704
396,HNEAP_RS07775,HNEAP_RS07775,1,NC_013422.1,1686876,1689545,+,,pyruvate dehydrogenase (acetyl-transferring)  homodimeric type,0.5772,43,1.9108311211241742e-27,2.1911818876397413e-44,2669,17,1540.5468,0.05575036020355631,1.5968342407686616e-30,7.664961346587198e-48,2669,12,1540.5468,0.054273542168779554
397,HNEAP_RS07780,HNEAP_RS07780,1,NC_013422.1,1689625,1690953,+,,dihydrolipoyllysine-residue acetyltransferase,0.5854,15,1.0267761375323588e-14,1.1723111216100649e-23,1328,8,777.4112,0.05654237848780641,6.165521405323602e-15,7.892556390316082e-24,1328,7,777.4112,0.055044580016638166
398,HNEAP_RS07785,HNEAP_RS07785,1,NC_013422.1,1690979,1692748,+,,dihydrolipoyl dehydrogenase,0.5944,19,1.722659625621188e-21,1.8024571184615588e-34,1769,8,1051.4936,0.05741166684856872,1.1007863087996893e-23,7.144378414990294e-37,1769,5,1051.4936,0.05589084106916592
399,HNEAP_RS07795,HNEAP_RS07795,1,NC_013422.1,1693670,1694461,+,,sulfite exporter TauE/SafE family protein,0.5177,16,1.2245505641921075e-14,2.3885973414238986e-18,791,0,409.50070000000005,0.050003398262961025,3.27011129713467e-14,7.19100426406615e-18,791,0,409.50070000000005,0.04867881632151279
400,HNEAP_RS07800,HNEAP_RS07800,1,NC_013422.1,1694481,1695005,+,,pantetheine-phosphate adenylyltransferase,0.5371,8,6.080567652369116e-10,7.534352661869695e-13,524,0,281.4404,0.051877197618382005,1.1655663505176072e-09,1.6093473768236555e-12,524,0,281.4404,0.050502979034739263
401,HNEAP_RS07805,HNEAP_RS07805,1,NC_013422.1,1695037,1695282,+,,ferredoxin,0.5244,5,4.9086971853635244e-05,2.947113958639875e-06,245,0,128.478,0.050650535153750745,6.654180697503336e-05,4.165526637805774e-06,245,0,128.478,0.04930881066061678
402,HNEAP_RS07815,HNEAP_RS07815,1,NC_013422.1,1695647,1696942,-,,serine--tRNA ligase,0.5849,19,9.125175302654802e-22,1.5466269234337854e-31,1295,1,757.4454999999999,0.05649408468998628,4.416662951969155e-21,1.170969838572314e-30,1295,1,757.4454999999999,0.05499756551371996
403,HNEAP_RS07820,HNEAP_RS07820,1,NC_013422.1,1696974,1697450,-,,transcription elongation factor GreA,0.5346,9,6.264166825376698e-06,3.559727833541883e-08,476,3,254.46959999999999,0.051635728629281355,1.033758266958318e-05,6.516301615140845e-08,476,3,254.46959999999999,0.05026790652014821
404,HNEAP_RS07825,HNEAP_RS07825,1,NC_013422.1,1697450,1700683,-,,carbamoyl-phosphate synthase large subunit,0.5702,50,1.8511402478583184e-55,5.472328283429652e-78,3233,1,1843.4566000000002,0.055074247034074514,9.938060811053747e-54,7.799052670141784e-76,3233,1,1843.4566000000002,0.05361533912792465
405,HNEAP_RS07830,HNEAP_RS07830,1,NC_013422.1,1700774,1701907,-,,carbamoyl-phosphate synthase small subunit,0.5653,21,2.4566707801881496e-14,2.5240216359627826e-21,1133,5,640.4849,0.05460096781543725,8.589936438318135e-14,1.2408016281102926e-20,1133,5,640.4849,0.053154596999326204
406,HNEAP_RS07835,HNEAP_RS07835,1,NC_013422.1,1702099,1702905,-,,4-hydroxy-tetrahydrodipicolinate reductase,0.5812,15,6.670499091611344e-15,5.98040446214795e-21,806,0,468.44720000000007,0.05613671058611735,6.037806084390042e-13,1.0123649209900643e-18,806,1,468.44720000000007,0.05464965819212523
407,HNEAP_RS07875,HNEAP_RS07875,1,NC_013422.1,1709954,1710754,-,,hydroxyacylglutathione hydrolase,0.5556,12,0.0013396317776317127,1.391053963246549e-06,800,16,444.47999999999996,0.053664068137726756,0.004371952417109506,7.849466852651193e-06,800,17,444.47999999999996,0.05224251564271296
408,HNEAP_RS07895,HNEAP_RS07895,1,NC_013422.1,1712672,1714255,-,,2-isopropylmalate synthase,0.5612,24,2.2947069474380695e-13,9.66663442277779e-22,1583,15,888.3796000000001,0.05420495867331221,1.0268732942736689e-12,7.012372589328499e-21,1583,15,888.3796000000001,0.0527690780753969
409,HNEAP_RS12275,HNEAP_RS12275,1,NC_013422.1,1714521,1715702,+,,MerR family transcriptional regulator,0.544,31,1.947861599416609e-10,5.65357346719461e-16,1181,11,642.464,0.05254365202829978,6.005995500426559e-10,2.3573796286960635e-15,1181,11,642.464,0.051151779175010535
410,HNEAP_RS07925,HNEAP_RS07925,1,NC_013422.1,1720182,1720811,+,,dephospho-CoA kinase,0.5317,15,8.653969717934253e-12,3.963339706202594e-15,629,0,334.43929999999995,0.0513556246019246,1.8898819733406782e-11,9.761611399050575e-15,629,0,334.43929999999995,0.04999522240322261
411,HNEAP_RS07955,HNEAP_RS07955,1,NC_013422.1,1728425,1730257,-,,VWA domain-containing protein,0.5892,29,0.016706862965709397,4.1882546157744997e-08,1832,55,1079.4144,0.056909411351239385,0.011610068997739609,2.200664511839406e-08,1832,52,1079.4144,0.055401890238816545
412,HNEAP_RS08125,HNEAP_RS08125,1,NC_013422.1,1763365,1763589,-,,TraY domain-containing protein,0.5511,4,0.00011489787385085696,4.773363731060358e-06,224,0,123.44640000000001,0.053229423957345604,0.00015174523196942856,6.661931387729815e-06,224,0,123.44640000000001,0.05181938511644909
413,HNEAP_RS08130,HNEAP_RS08130,1,NC_013422.1,1763644,1764135,-,,helix-turn-helix domain-containing protein,0.4898,20,5.247115694144566e-07,1.4908396664768213e-08,491,2,240.4918,0.047308604344597854,9.08868654628475e-07,2.6934072335597403e-08,491,2,240.4918,0.046055407058676764
414,HNEAP_RS08150,HNEAP_RS08150,1,NC_013422.1,1768331,1769200,+,,DNA methyltransferase,0.4345,47,4.356370615946308e-12,6.54990796968579e-13,869,3,377.5805,0.04196731030569164,5.4771559252550196e-14,6.8731414926707785e-15,869,1,377.5805,0.040855603035922936
415,HNEAP_RS08255,HNEAP_RS08255,1,NC_013422.1,1785105,1785476,+,,VOC family protein,0.4194,16,2.9846385027129754e-07,2.1737178915454603e-07,371,0,155.5974,0.04050883761152376,4.7312054556039764e-07,3.290781019137115e-07,371,0,155.5974,0.039435765047793045
416,HNEAP_RS08295,HNEAP_RS08295,1,NC_013422.1,1790917,1791396,+,,N-acetyltransferase,0.5312,16,5.6476343145133e-06,3.5795305457704264e-08,479,3,254.44480000000001,0.05130733080410449,1.3889158970954478e-06,7.511949750678465e-09,479,2,254.44480000000001,0.0499482079003044
417,HNEAP_RS08300,HNEAP_RS08300,1,NC_013422.1,1791488,1791826,+,,hypothetical protein,0.3864,11,1.1357747322371667e-06,2.6102266939812074e-06,338,0,130.60320000000002,0.037321446955395285,1.7281259581847268e-06,3.6927587291474842e-06,338,0,130.60320000000002,0.03633280785519131
418,HNEAP_RS08365,HNEAP_RS08365,1,NC_013422.1,1801519,1802616,+,,polyprenyl synthetase family protein,0.5883,13,2.3551373150468273e-18,9.029403824696234e-27,1097,1,645.3651000000001,0.05682248251516317,2.0016151076774076e-16,1.6458375982041723e-24,1097,2,645.3651000000001,0.05531726413356379
419,HNEAP_RS08370,HNEAP_RS08370,1,NC_013422.1,1802616,1804547,+,,1-deoxy-D-xylulose-5-phosphate synthase,0.6056,20,1.0908846387638875e-34,2.837150941203897e-51,1931,0,1169.4136,0.05849344791973961,1.199957689610684e-33,6.790614039528984e-50,1931,0,1169.4136,0.05694396593453379
420,HNEAP_RS08375,HNEAP_RS08375,1,NC_013422.1,1804544,1805002,+,,6-carboxytetrahydropterin synthase QueD,0.5338,6,0.0007768663944925376,1.2324798347774671e-05,458,6,244.48040000000003,0.05155845855276916,0.001148342778411148,2.0269865393845338e-05,458,6,244.48040000000003,0.050192683315479096
421,HNEAP_RS08380,HNEAP_RS08380,1,NC_013422.1,1805079,1805870,+,,GTP cyclohydrolase I FolE2,0.5619,14,1.2245505641921075e-14,6.774770303005699e-20,791,0,444.4629,0.05427256999026038,3.27011129713467e-14,2.252782440969237e-19,791,0,444.4629,0.05283489837948238
422,HNEAP_RS08415,HNEAP_RS08415,1,NC_013422.1,1815315,1818137,-,,DNA polymerase I,0.57,55,0.005499932640817891,3.516187794870621e-10,2822,86,1608.54,0.055054929514946456,0.002906285587996328,1.0661146310927003e-10,2822,81,1608.54,0.053596533326757366
423,HNEAP_RS08425,HNEAP_RS08425,1,NC_013422.1,1819169,1820134,+,,homoserine kinase,0.5921,17,1.0658187585116828e-17,2.087129388980387e-25,965,0,571.3765,0.05718951537859613,3.5327041077889836e-17,9.82707269372153e-25,965,0,571.3765,0.055674574355742155
424,HNEAP_RS08435,HNEAP_RS08435,1,NC_013422.1,1821163,1821483,+,,hypothetical protein,0.5732,3,0.00023874520365918533,2.37051191005078e-06,320,2,183.424,0.055364009820995284,4.838345569293039e-05,3.838879023227539e-07,320,1,183.424,0.05389742614543389
425,HNEAP_RS08450,HNEAP_RS08450,1,NC_013422.1,1825993,1827231,+,,multifunctional CCA addition/repair protein,0.5956,14,1.6834049512237073e-22,1.39506170218409e-32,1238,0,737.3528,0.057527571963337035,7.831432972052887e-22,1.0309446193666627e-31,1238,0,737.3528,0.05600367587616962
426,HNEAP_RS08545,HNEAP_RS08545,1,NC_013422.1,1843661,1844683,-,,aspartate-semialdehyde dehydrogenase,0.5621,23,1.0596768940555314e-18,1.674060097103247e-25,1022,0,574.4662000000001,0.05429188750938844,3.769965998327436e-18,7.911167152452602e-25,1022,0,574.4662000000001,0.05285370418064968
427,HNEAP_RS08550,HNEAP_RS08550,1,NC_013422.1,1844757,1845830,-,,3-isopropylmalate dehydrogenase,0.5689,21,1.6130608724618768e-12,4.113026424804956e-19,1073,6,610.4296999999999,0.05494868315974217,5.07720197560235e-12,1.814125970896896e-18,1073,6,610.4296999999999,0.053493101420337294
428,HNEAP_RS08560,HNEAP_RS08560,1,NC_013422.1,1846791,1847441,-,,3-isopropylmalate dehydratase small subunit,0.5438,8,1.3325808702880329e-08,4.965278280694901e-12,650,3,353.46999999999997,0.05252433450917172,2.2395447358636448e-10,5.496861833942562e-14,650,1,353.46999999999997,0.05113297337384324
429,HNEAP_RS08565,HNEAP_RS08565,1,NC_013422.1,1847476,1848882,-,,3-isopropylmalate dehydratase large subunit,0.6041,15,1.8681966733036633e-25,1.947967214730671e-37,1406,0,849.3646,0.05834856652627922,1.070723971024645e-24,1.954518218089019e-36,1406,0,849.3646,0.05680292242577916
430,HNEAP_RS08595,HNEAP_RS08595,1,NC_013422.1,1852443,1853213,-,,3-deoxy-manno-octulosonate cytidylyltransferase,0.5953,10,2.8663054764931637e-14,1.5745070087601314e-20,770,0,458.38100000000003,0.05749859568464496,7.457323747395886e-14,5.459163653040683e-20,770,0,458.38100000000003,0.055975467174418696
431,HNEAP_RS08600,HNEAP_RS08600,1,NC_013422.1,1853210,1853428,-,,hypothetical protein,0.5251,5,0.000146500581872582,1.180725703614089e-05,218,0,114.4718,0.05071814647069892,0.0001920465965167608,1.6071233022244894e-05,218,0,114.4718,0.049374630964702265
432,HNEAP_RS08605,HNEAP_RS08605,1,NC_013422.1,1853499,1854521,-,,tetraacyldisaccharide 4'-kinase,0.5953,15,1.425977127637726e-14,2.1996887250682125e-22,1022,3,608.3966,0.057498595684644965,4.622811883697415e-14,1.053405119458636e-21,1022,3,608.3966,0.0559754671744187
433,HNEAP_RS08610,HNEAP_RS08610,1,NC_013422.1,1854522,1856327,-,,lipid A export permease/ATP-binding protein MsbA,0.5853,31,1.3563342917545304e-30,2.6302643363914976e-44,1805,1,1056.4665,0.05653271972824239,1.2364905981907655e-29,4.477619334487517e-43,1805,1,1056.4665,0.05503517711605453
434,HNEAP_RS08630,HNEAP_RS08630,1,NC_013422.1,1859484,1860587,-,,3-deoxy-7-phosphoheptulonate synthase,0.5634,15,4.323669365224912e-17,3.2658016211536893e-24,1103,2,621.4302,0.05441745138372076,1.5985317712734775e-16,1.6574717221519535e-23,1103,2,621.4302,0.05297594188823701
435,HNEAP_RS08665,HNEAP_RS08665,1,NC_013422.1,1869085,1869771,-,,nicotinate-nucleotide adenylyltransferase,0.6055,9,2.6585698516483035e-08,1.6667601527319217e-13,686,4,415.37300000000005,0.05848378916017558,3.139957546361562e-07,3.895983074944614e-12,686,5,415.37300000000005,0.056934563033950156
436,HNEAP_RS08670,HNEAP_RS08670,1,NC_013422.1,1869752,1871029,-,,glutamate-5-semialdehyde dehydrogenase,0.5947,23,1.2061254431364842e-17,2.494788054519473e-27,1277,4,759.4319,0.057440643127260806,5.413231782546807e-16,2.6747624642245487e-25,1277,5,759.4319,0.05591904977091685
437,HNEAP_RS08675,HNEAP_RS08675,1,NC_013422.1,1871155,1872162,-,,DNA polymerase III subunit delta,0.6141,11,8.290606069417359e-17,1.1698212288668544e-25,1007,1,618.3987,0.059314442482681785,2.806679746446849e-16,6.106632487012148e-25,1007,1,618.3987,0.05774321248414332
438,HNEAP_RS08685,HNEAP_RS08685,1,NC_013422.1,1872733,1875186,-,,leucine--tRNA ligase,0.5823,54,7.192812458363274e-44,2.148248784035393e-62,2453,0,1428.3819,0.05624295694132162,1.5128648102997184e-42,1.0292910720724128e-60,2453,0,1428.3819,0.05475309009854529
439,HNEAP_RS08695,HNEAP_RS08695,1,NC_013422.1,1876184,1876792,-,,superoxide dismutase,0.5583,8,2.0256346713037446e-11,2.305605239968013e-15,608,0,339.44640000000004,0.05392485464595546,4.30978044445086e-11,5.769921034545756e-15,608,0,339.44640000000004,0.0524963939584713
440,HNEAP_RS08720,HNEAP_RS08720,1,NC_013422.1,1883524,1885440,-,,DNA topoisomerase IV subunit B,0.5968,26,1.7190299243618694e-29,1.0852668119731175e-44,1916,3,1143.4688,0.05764347707810535,3.27872458291539e-27,6.364150276182214e-42,1916,4,1143.4688,0.056116510683173325
441,HNEAP_RS08735,HNEAP_RS08735,1,NC_013422.1,1887667,1890717,-,,ribonuclease Rne/Rng family,0.5824,43,0.3070445239607229,1.5959497731047558e-06,3050,115,1776.3200000000002,0.05625261570088565,0.32609377186786975,2.24787580714735e-06,3050,112,1776.3200000000002,0.054762492999128935
442,HNEAP_RS08865,HNEAP_RS08865,1,NC_013422.1,1915574,1916269,-,,electron transport complex subunit RsxE,0.5575,11,0.0029383932121783904,6.9401681021372445e-06,695,14,387.4625,0.053847584569443246,0.0045819127222719355,1.3490182470633527e-05,695,14,387.4625,0.05242117075380215
443,HNEAP_RS08870,HNEAP_RS08870,1,NC_013422.1,1916262,1917032,-,,RnfABCDGE type electron transport complex subunit G,0.5422,14,1.6879459593718771e-10,1.4123499034968636e-14,770,3,417.494,0.05236979435614732,3.1851434163617887e-09,4.2388872019139144e-13,770,4,417.494,0.05098252696450499
444,HNEAP_RS08875,HNEAP_RS08875,1,NC_013422.1,1917043,1918092,-,,electron transport complex subunit RsxD,0.5905,13,1.306124351989284e-10,1.2762677193955536e-17,1049,8,619.4345000000001,0.05703497522557173,3.7526552338207014e-10,5.4727823751425695e-17,1049,8,619.4345000000001,0.055524127946403906
445,HNEAP_RS08880,HNEAP_RS08880,1,NC_013422.1,1918089,1919792,-,,electron transport complex subunit RsxC,0.6033,31,1.7176445906613366e-11,2.5566154326580977e-22,1703,21,1027.4198999999999,0.05827129644976701,2.259703195419634e-11,4.719523677137274e-22,1703,20,1027.4198999999999,0.05672769922111002
446,HNEAP_RS08885,HNEAP_RS08885,1,NC_013422.1,1919785,1920363,-,,electron transport complex subunit RsxB,0.5769,7,6.826497077715092e-11,4.0540538157437694e-15,578,0,333.4482,0.05572138392486423,1.399306822201934e-10,9.999283321091269e-15,578,0,333.4482,0.05424533346702863
447,HNEAP_RS08890,HNEAP_RS08890,1,NC_013422.1,1920363,1920944,-,,electron transport complex subunit RsxA,0.5172,14,1.5121105223006458e-09,3.701168769420626e-12,581,1,300.4932,0.04995510446514089,3.017726485122633e-09,8.085075495898088e-12,581,1,300.4932,0.048631801818594576
448,HNEAP_RS08925,HNEAP_RS08925,1,NC_013422.1,1928871,1929698,-,,phosphate ABC transporter ATP-binding protein PstB,0.5085,23,1.0025253688525481e-13,3.5692022543453534e-17,827,1,420.5295,0.04911479238307065,7.958169183831778e-15,2.529392792644713e-18,827,0,420.5295,0.047813749467817745
449,HNEAP_RS08930,HNEAP_RS08930,1,NC_013422.1,1929791,1930633,-,,phosphate ABC transporter  permease protein PstA,0.5243,22,4.519336841367609e-09,1.2786045025074882e-12,842,6,441.4606,0.05064087639418671,2.667240258971592e-10,5.380300328073833e-14,842,4,441.4606,0.04929940776003313
450,HNEAP_RS08935,HNEAP_RS08935,1,NC_013422.1,1930649,1931626,-,,phosphate ABC transporter permease subunit PstC,0.5225,25,5.6101386814338165e-15,1.490639032879727e-19,977,2,510.48249999999996,0.050467018722034254,2.3752585067189874e-12,1.227686266557361e-16,977,4,510.48249999999996,0.04913015554952757
451,HNEAP_RS08940,HNEAP_RS08940,1,NC_013422.1,1931749,1932789,-,,phosphate ABC transporter substrate-binding protein PstS,0.5053,20,7.952014687304766e-14,9.109072916144907e-18,1040,4,525.512,0.04880571207702183,2.4001332893484594e-14,2.5376598905177246e-18,1040,3,525.512,0.04751285664914121
452,HNEAP_RS08990,HNEAP_RS08990,1,NC_013422.1,1942721,1943743,-,,phosphate acetyltransferase PlsX,0.5787,22,9.901539664519596e-16,5.586670338445029e-23,1022,2,591.4313999999999,0.05589524159701669,3.310830603665866e-15,2.620822094782381e-22,1022,2,591.4313999999999,0.054414585677534176
453,HNEAP_RS09005,HNEAP_RS09005,1,NC_013422.1,1944997,1945584,+,,septum formation protein Maf,0.5867,10,1.5126644431014405e-08,8.823242126219308e-13,587,2,344.3929,0.05666794236213874,2.9503373621456006e-08,2.1231847260129684e-12,587,2,344.3929,0.05516681772422551
