locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,length,nBegin,nEnd,nStrains,insertionIndex,normalizedGCInsertions,normalizedGCStrains,gammaLikelyRatio,ones
HNEAP_RS12085,HNEAP_RS12085,1,NC_013422.1,142153,142545,+,,type II secretion system protein GspI,0.5878,10,392,142192.2,142505.8,29,0.09247449,2.264501563,2.264501563,-12.33391432,1
HNEAP_RS00705,HNEAP_RS00705,1,NC_013422.1,142542,143303,+,,type II secretion system protein GspJ,0.5945,6,761,142618.1,143226.9,19,0.031208936,0.756368149,0.756368149,-5.032521984,1
HNEAP_RS00710,HNEAP_RS00710,1,NC_013422.1,143300,144247,+,,general secretion pathway protein GspK,0.5897,20,947,143394.7,144152.3,29,0.038278775,0.934606671,0.934606671,-6.633344714,1
HNEAP_RS00715,HNEAP_RS00715,1,NC_013422.1,144220,145470,+,,type II secretory pathway component PulL-like protein,0.5947,16,1250,144345,145345,72,0.072,1.74442886,1.74442886,-10.82580218,1
HNEAP_RS00720,HNEAP_RS00720,1,NC_013422.1,145507,146025,+,,type II secretion system protein M,0.5896,5,518,145558.8,145973.2,28,0.067567568,1.649971319,1.649971319,-10.52108302,1
HNEAP_RS00725,HNEAP_RS00725,1,NC_013422.1,146022,146858,+,,type II secretion system protein N,0.5866,17,836,146105.6,146774.4,54,0.080741627,1.980881251,1.980881251,-11.54409072,1
HNEAP_RS00730,HNEAP_RS00730,1,NC_013422.1,147180,147905,+,,DUF4395 domain-containing protein,0.5441,18,725,147252.5,147832.5,27,0.046551724,1.222965891,1.222965891,-8.804991187,1
HNEAP_RS00735,HNEAP_RS00735,1,NC_013422.1,148001,149407,-,,hypothetical protein,0.5245,46,1406,148141.6,149266.4,43,0.038229018,1.038229578,1.038229578,-7.46142319,1
HNEAP_RS00740,HNEAP_RS00740,1,NC_013422.1,150296,152344,+,,BCCT family transporter,0.5476,39,2048,150500.8,152139.2,107,0.065307617,1.705755426,1.705755426,-10.70236075,1
HNEAP_RS00745,HNEAP_RS00745,1,NC_013422.1,152452,153762,+,,MFS transporter,0.5873,26,1310,152583,153631,39,0.03721374,0.911992847,0.911992847,-6.443810775,1
HNEAP_RS00750,HNEAP_RS00750,1,NC_013422.1,153774,155000,-,,MFS transporter,0.577,15,1226,153896.6,154877.4,33,0.033646003,0.837975949,0.837975949,-5.797727133,1
HNEAP_RS12090,HNEAP_RS12090,1,NC_013422.1,155248,156309,+,,peptidoglycan-binding lysin domain-containing protein-containing protein,0.548,17,1061,155354.1,156202.9,42,0.049481621,1.291543772,1.291543772,-9.253113935,1
HNEAP_RS00760,HNEAP_RS00760,1,NC_013422.1,156405,158078,-,,serine/threonine protein kinase,0.5639,35,1673,156572.3,157910.7,97,0.072474597,1.843173056,1.843173056,-11.13310779,1
HNEAP_RS00765,HNEAP_RS00765,1,NC_013422.1,158292,158810,-,,phosphopeptide-binding protein,0.5318,14,518,158343.8,158758.2,21,0.050675676,1.35916548,1.35916548,-9.507398571,1
HNEAP_RS00770,HNEAP_RS00770,1,NC_013422.1,159004,159393,-,,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,0.5436,6,389,159042.9,159354.1,11,0.035347044,0.929380766,0.929380766,-6.589848706,1
HNEAP_RS00775,HNEAP_RS00775,1,NC_013422.1,159510,163034,+,,chromosome segregation protein SMC,0.6057,34,3524,159862.4,162681.6,201,0.071296822,1.698675746,1.698675746,-10.67956779,1
HNEAP_RS00780,HNEAP_RS00780,1,NC_013422.1,163039,164034,+,,cell division protein ZipA,0.5703,11,995,163138.5,163934.5,0,0,0,0,13.366775,1
HNEAP_RS00785,HNEAP_RS00785,1,NC_013422.1,164040,166097,+,,NAD-dependent DNA ligase LigA,0.5982,33,2057,164245.7,165891.3,0,0,0,0,13.366775,1
HNEAP_RS00790,HNEAP_RS00790,1,NC_013422.1,166155,167123,+,,octaprenyl diphosphate synthase,0.6109,15,968,166251.8,167026.2,0,0,0,0,13.366775,1
HNEAP_RS00795,HNEAP_RS00795,5,NC_013422.1,167157,167233,+,,tRNA-Pro,0.5714,5,76,167164.6,167225.4,4,0.065789474,1.653155657,1.653155657,-10.53153589,1
HNEAP_RS00800,HNEAP_RS00800,1,NC_013422.1,167318,167785,-,,Lrp/AsnC family transcriptional regulator,0.5513,10,467,167364.7,167738.3,24,0.064239829,1.667643436,1.667643436,-10.57893122,1
GFF160,,7,NC_013422.1,168060,169853,+,,2-isopropylmalate synthase,0.5541,35,1793,168239.3,169673.7,97,0.067624094,1.74744092,1.74744092,-10.8353416,1
HNEAP_RS00810,HNEAP_RS00810,1,NC_013422.1,169850,171724,+,,ABC transporter ATP-binding protein,0.5888,24,1874,170037.4,171536.6,62,0.04135539,1.011134034,1.011134034,-7.250847529,1
HNEAP_RS00815,HNEAP_RS00815,1,NC_013422.1,171795,172319,+,,phosphohistidine phosphatase SixA,0.5752,4,524,171847.4,172266.6,20,0.047709924,1.19163578,1.19163578,-8.587138929,1
HNEAP_RS00820,HNEAP_RS00820,1,NC_013422.1,172415,172978,+,,rhombosortase,0.555,13,563,172471.3,172921.7,17,0.037744227,0.973893318,0.973893318,-6.954749039,1
HNEAP_RS00825,HNEAP_RS00825,1,NC_013422.1,173038,174135,+,,transaldolase,0.5638,23,1097,173147.7,174025.3,49,0.055834093,1.420201078,1.420201078,-9.730503084,1
HNEAP_RS00830,HNEAP_RS00830,1,NC_013422.1,174196,174966,-,,hypothetical protein,0.537,10,770,174273,174889,38,0.061688312,1.640025076,1.640025076,-10.48835028,1
HNEAP_RS00835,HNEAP_RS00835,1,NC_013422.1,174963,175508,-,,RNA polymerase sigma factor,0.5421,8,545,175017.5,175453.5,24,0.055045872,1.450952442,1.450952442,-9.84070775,1
HNEAP_RS00840,HNEAP_RS00840,1,NC_013422.1,175789,176268,+,,hypothetical protein,0.55,6,479,175836.9,176220.1,33,0.08611691,2.240360658,2.240360658,-12.26937676,1
HNEAP_RS00845,HNEAP_RS00845,1,NC_013422.1,176452,177756,+,,phosphate porin,0.5464,38,1304,176582.4,177625.6,68,0.065184049,1.70591953,1.70591953,-10.70288835,1
HNEAP_RS00850,HNEAP_RS00850,1,NC_013422.1,177803,178861,-,,sensor domain-containing diguanylate cyclase,0.576,17,1058,177908.8,178755.2,46,0.054347826,1.35571029,1.35571029,-9.494590138,1
HNEAP_RS00855,HNEAP_RS00855,1,NC_013422.1,178858,179517,-,,protein disulfide oxidoreductase,0.5864,9,659,178923.9,179451.1,28,0.053110774,1.303403153,1.303403153,-9.298268586,1
HNEAP_RS00860,HNEAP_RS00860,1,NC_013422.1,179601,180782,+,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,0.5854,16,1181,179719.1,180663.9,0,0,0,0,13.366775,1
HNEAP_RS00865,HNEAP_RS00865,1,NC_013422.1,180787,181272,+,,dUTP diphosphatase,0.6111,11,485,180835.5,181223.5,13,0.033505155,0.791811995,0.791811995,-5.372379268,1
HNEAP_RS00870,HNEAP_RS00870,1,NC_013422.1,181310,182197,+,,acetylglutamate kinase,0.5631,12,887,181398.7,182108.3,0,0,0,0,13.366775,1
HNEAP_RS00875,HNEAP_RS00875,1,NC_013422.1,182540,182836,+,,hypothetical protein,0.5589,5,296,182569.6,182806.4,7,0.029560811,0.7579034,0.7579034,-5.047499027,1
HNEAP_RS00880,HNEAP_RS00880,1,NC_013422.1,182847,183539,-,,DUF4124 domain-containing protein,0.5036,10,692,182916.2,183469.8,21,0.037933526,1.068681502,1.068681502,-7.693517262,1
HNEAP_RS00885,HNEAP_RS00885,1,NC_013422.1,183708,184925,-,,MFS transporter,0.5739,18,1217,183829.7,184803.3,83,0.085250616,2.133672393,2.133672393,-11.97838734,1
HNEAP_RS00890,HNEAP_RS00890,1,NC_013422.1,185244,185927,+,,ArsR family transcriptional regulator,0.595,13,683,185312.3,185858.7,31,0.056734993,1.373952076,1.373952076,-9.561993552,1
HNEAP_RS00895,HNEAP_RS00895,1,NC_013422.1,185924,186892,+,,ATPase AAA,0.6047,14,968,186020.8,186795.2,31,0.040030992,0.955198218,0.955198218,-6.803009947,1
HNEAP_RS00900,HNEAP_RS00900,1,NC_013422.1,187055,188128,+,,DUF58 domain-containing protein,0.6108,11,1073,187162.3,188020.7,34,0.039608574,0.936472462,0.936472462,-6.648830523,1
HNEAP_RS00905,HNEAP_RS00905,1,NC_013422.1,188125,188670,+,,hypothetical protein,0.5971,6,545,188179.5,188615.5,19,0.043577982,1.051935167,1.051935167,-7.566463471,1
HNEAP_RS00910,HNEAP_RS00910,1,NC_013422.1,188678,189697,+,,VWA domain-containing protein,0.6049,17,1019,188779.9,189595.1,48,0.058881256,1.404568011,1.404568011,-9.673920213,1
HNEAP_RS00915,HNEAP_RS00915,1,NC_013422.1,189700,191658,+,,hypothetical protein,0.5865,36,1958,189895.8,191462.2,81,0.05171093,1.268851744,1.268851744,-9.117724669,1
HNEAP_RS00920,HNEAP_RS00920,1,NC_013422.1,191745,193094,+,,hypothetical protein,0.5689,29,1349,191879.9,192959.1,63,0.058376575,1.472753179,1.472753179,-9.917970977,1
HNEAP_RS00925,HNEAP_RS00925,1,NC_013422.1,193091,193804,-,,hypothetical protein,0.5098,22,713,193162.3,193732.7,20,0.035063114,0.976990241,0.976990241,-6.979680476,1
HNEAP_RS00930,HNEAP_RS00930,1,NC_013422.1,194015,194362,-,,High potential iron-sulfur protein,0.5603,8,347,194049.7,194327.3,14,0.050432277,1.290085206,1.290085206,-9.247543694,1
HNEAP_RS00935,HNEAP_RS00935,1,NC_013422.1,194496,195998,+,,SELO family protein,0.5928,34,1502,194646.2,195847.8,98,0.081557923,1.981786703,1.981786703,-11.54672928,1
HNEAP_RS00940,HNEAP_RS00940,1,NC_013422.1,196011,197153,-,,hypothetical protein,0.5713,24,1142,196125.2,197038.8,35,0.038309982,0.962805399,0.962805399,-6.865012397,1
HNEAP_RS00945,HNEAP_RS00945,1,NC_013422.1,197336,197824,+,,diaminobutyrate acetyltransferase,0.5583,12,488,197384.8,197775.2,28,0.071721311,1.840643669,1.840643669,-11.12537224,1
HNEAP_RS00950,HNEAP_RS00950,1,NC_013422.1,197858,199147,+,,diaminobutyrate--2-oxoglutarate transaminase,0.5465,25,1289,197986.9,199018.1,46,0.044608223,1.167239685,1.167239685,-8.414909623,1
HNEAP_RS00955,HNEAP_RS00955,1,NC_013422.1,199144,199551,+,,ectoine synthase,0.5441,7,407,199184.7,199510.3,8,0.024570025,0.645482043,0.645482043,-3.880465535,1
HNEAP_RS00960,HNEAP_RS00960,1,NC_013422.1,199779,200633,-,,inositol monophosphatase,0.5988,7,854,199864.4,200547.6,32,0.046838407,1.127703626,1.127703626,-8.13066766,1
HNEAP_RS00965,HNEAP_RS00965,1,NC_013422.1,200739,201752,-,,rhodanese,0.5621,18,1013,200840.3,201650.7,68,0.083909181,2.140191834,2.140191834,-11.9964471,1
HNEAP_RS00970,HNEAP_RS00970,1,NC_013422.1,202045,202833,-,,DUF2076 domain-containing protein,0.6008,12,788,202123.8,202754.2,40,0.063451777,1.523042938,1.523042938,-10.09354356,1
HNEAP_RS00975,HNEAP_RS00975,1,NC_013422.1,202943,203884,-,,bifunctional riboflavin kinase/FAD synthetase,0.604,9,941,203037.1,203789.9,0,0,0,0,13.366775,1
HNEAP_RS00980,HNEAP_RS00980,1,NC_013422.1,204104,204946,+,,type II restriction endonuclease,0.3689,62,842,204188.2,204861.8,9,0.013361045,0.49574601,0.49574601,-2.034678859,1
HNEAP_RS00985,HNEAP_RS00985,1,NC_013422.1,204946,205860,+,,DNA adenine methylase,0.3858,52,914,205037.4,205768.6,0,0,0,0,13.366775,1
HNEAP_RS00990,HNEAP_RS00990,1,NC_013422.1,206010,206315,-,,DUF3240 domain-containing protein,0.5686,6,305,206040.5,206284.5,10,0.040983607,1.034451368,1.034451368,-7.432295551,1
HNEAP_RS00995,HNEAP_RS00995,1,NC_013422.1,206312,209416,-,,CusA/CzcA family heavy metal efflux RND transporter,0.5923,37,3104,206622.4,209105.6,123,0.049532861,1.204533801,1.204533801,-8.677267094,1
HNEAP_RS01000,HNEAP_RS01000,1,NC_013422.1,209416,210552,-,,efflux RND transporter periplasmic adaptor subunit,0.6033,13,1136,209529.6,210438.4,70,0.077024648,1.841823977,1.841823977,-11.12898281,1
HNEAP_RS01005,HNEAP_RS01005,1,NC_013422.1,210549,211937,-,,TolC family protein,0.599,15,1388,210687.8,211798.2,89,0.080151297,1.929171237,1.929171237,-11.39205276,1
HNEAP_RS01010,HNEAP_RS01010,1,NC_013422.1,212094,212882,+,,DNA-binding response regulator,0.5754,16,788,212172.8,212803.2,43,0.06821066,1.703136571,1.703136571,-10.6939365,1
HNEAP_RS01015,HNEAP_RS01015,1,NC_013422.1,212879,214294,+,,two-component sensor histidine kinase,0.5664,30,1415,213020.5,214152.5,108,0.09540636,2.416627184,2.416627184,-12.7302201,1
HNEAP_RS01020,HNEAP_RS01020,1,NC_013422.1,214686,216095,+,,glutamate--ammonia ligase,0.5504,30,1409,214826.9,215954.1,0,0,0,0,13.366775,1
HNEAP_RS01025,HNEAP_RS01025,1,NC_013422.1,216269,216736,-,,tryptophan-rich sensory protein,0.5278,11,467,216315.7,216689.3,13,0.034796574,0.939668828,0.939668828,-6.675307214,1
HNEAP_RS01030,HNEAP_RS01030,1,NC_013422.1,216936,219419,-,,DUF2309 domain-containing protein,0.5841,39,2483,217184.3,219170.7,147,0.074003222,1.822655111,1.822655111,-11.07015597,1
HNEAP_RS01035,HNEAP_RS01035,1,NC_013422.1,219465,221120,-,,NADH dehydrogenase subunit 5,0.5634,26,1655,219630.5,220954.5,62,0.046827795,1.191885271,1.191885271,-8.5888883,1
HNEAP_RS01040,HNEAP_RS01040,1,NC_013422.1,221411,222358,+,,LysR family transcriptional regulator,0.5222,23,947,221505.7,222263.3,22,0.029039071,0.791784752,0.791784752,-5.372122651,1
HNEAP_RS01045,HNEAP_RS01045,1,NC_013422.1,222448,222801,+,,DUF3817 domain-containing protein,0.5282,6,353,222483.3,222765.7,14,0.049575071,1.337840106,1.337840106,-9.428032345,1
HNEAP_RS01050,HNEAP_RS01050,1,NC_013422.1,223050,223448,+,,aminoacyl-tRNA hydrolase,0.5514,5,398,223089.8,223408.2,4,0.012562814,0.326072557,0.326072557,0.744636837,1
HNEAP_RS01055,HNEAP_RS01055,1,NC_013422.1,223467,224009,+,,hypothetical protein,0.5617,11,542,223521.2,223954.8,16,0.036900369,0.941792177,0.941792177,-6.692859095,1
HNEAP_RS01060,HNEAP_RS01060,1,NC_013422.1,224238,225791,+,,thioredoxin domain-containing protein,0.536,42,1553,224393.3,225635.7,94,0.075660013,2.01486993,2.01486993,-11.64259022,1
HNEAP_RS01065,HNEAP_RS01065,1,NC_013422.1,226041,227918,+,,DUF839 domain-containing protein,0.5501,43,1877,226228.7,227730.3,87,0.057938199,1.507033235,1.507033235,-10.03804611,1
HNEAP_RS01070,HNEAP_RS01070,1,NC_013422.1,228104,229846,+,,hypothetical protein,0.5559,40,1742,228278.2,229671.8,85,0.060993111,1.57145656,1.57145656,-10.2591805,1
HNEAP_RS12425,HNEAP_RS12425,1,NC_013422.1,229934,232051,+,,PKD domain-containing protein,0.5378,61,2117,230145.7,231839.3,95,0.056093529,1.489274843,1.489274843,-9.976056254,1
HNEAP_RS01080,HNEAP_RS01080,1,NC_013422.1,232259,233389,-,,hypothetical protein,0.5553,18,1130,232372,233276,35,0.038716814,0.998498165,0.998498165,-7.151272102,1
HNEAP_RS01085,HNEAP_RS01085,1,NC_013422.1,233428,233628,-,,DUF2892 domain-containing protein,0.4925,7,200,233448,233608,6,0.0375,1.077848187,1.077848187,-7.762479579,1
HNEAP_RS01090,HNEAP_RS01090,1,NC_013422.1,233704,234051,-,,hypothetical protein,0.5575,8,347,233738.7,234016.3,21,0.075648415,1.943959848,1.943959848,-11.43580798,1
HNEAP_RS01095,HNEAP_RS01095,1,NC_013422.1,234504,235751,+,,lipoprotein-releasing system transmembrane subunit LolC,0.5825,19,1247,234628.7,235626.3,0,0,0,0,13.366775,1
HNEAP_RS01100,HNEAP_RS01100,1,NC_013422.1,235744,236451,+,,ABC transporter ATP-binding protein,0.6102,5,707,235814.7,236380.3,0,0,0,0,13.366775,1
HNEAP_RS01105,HNEAP_RS01105,1,NC_013422.1,236581,238059,+,,alkaline invertase,0.5903,19,1478,236728.8,237911.2,81,0.068504736,1.671044695,1.671044695,-10.5900198,1
HNEAP_RS01110,HNEAP_RS01110,1,NC_013422.1,238056,240410,+,,sucrose-phosphate synthase,0.5953,50,2354,238291.4,240174.6,138,0.073279524,1.773793787,1.773793787,-10.91835086,1
HNEAP_RS01115,HNEAP_RS01115,1,NC_013422.1,240407,241288,+,,haloacid dehalogenase,0.576,12,881,240495.1,241199.9,45,0.0638479,1.592690295,1.592690295,-10.33081427,1
HNEAP_RS01120,HNEAP_RS01120,1,NC_013422.1,241531,242199,+,,Small-conductance mechanosensitive channel-like protein,0.574,12,668,241597.8,242132.2,54,0.101047904,2.528649172,2.528649172,-13.01131646,1
HNEAP_RS01125,HNEAP_RS01125,1,NC_013422.1,242272,242757,+,,pilin,0.5658,12,485,242320.5,242708.5,31,0.079896907,2.025728181,2.025728181,-11.67382354,1
HNEAP_RS01130,HNEAP_RS01130,1,NC_013422.1,243322,244044,+,,monofunctional biosynthetic peptidoglycan transglycosylase,0.5574,18,722,243394.2,243971.8,26,0.04501385,1.1569229,1.1569229,-8.341363425,1
HNEAP_RS01135,HNEAP_RS01135,1,NC_013422.1,244073,245356,+,,Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB,0.5911,32,1283,244201.3,245227.7,53,0.051636789,1.258025491,1.258025491,-9.044588778,1
HNEAP_RS01140,HNEAP_RS01140,1,NC_013422.1,245635,245952,+,,nucleotidyltransferase domain-containing protein,0.5723,5,317,245666.7,245920.3,12,0.047318612,1.187317246,1.187317246,-8.556820496,1
HNEAP_RS01145,HNEAP_RS01145,1,NC_013422.1,245949,246482,+,,hypothetical protein,0.5618,15,533,246002.3,246428.7,17,0.039868668,1.01738608,1.01738608,-7.29978789,1
HNEAP_RS12100,HNEAP_RS12100,1,NC_013422.1,246436,247197,+,,class I SAM-dependent methyltransferase,0.5735,20,761,246512.1,247120.9,65,0.106767411,2.673897791,2.673897791,-13.36340201,1
HNEAP_RS01155,HNEAP_RS01155,1,NC_013422.1,247194,248333,+,,group 1 glycosyl transferase,0.5842,24,1139,247307.9,248219.1,57,0.062554873,1.540448453,1.540448453,-10.15346795,1
HNEAP_RS12105,HNEAP_RS12105,1,NC_013422.1,248330,249076,+,,type 11 methyltransferase,0.4485,33,746,248404.6,249001.4,22,0.036863271,1.151957417,1.151957417,-8.305810557,1
HNEAP_RS01165,HNEAP_RS01165,1,NC_013422.1,249073,249999,+,,hypothetical protein,0.4509,31,926,249165.6,249906.4,35,0.04724622,1.469428517,1.469428517,-9.906233875,1
HNEAP_RS12430,HNEAP_RS12430,1,NC_013422.1,249996,250550,+,,acyltransferase,0.4216,26,554,250051.4,250494.6,6,0.013537906,0.446880548,0.446880548,-1.330303177,1
HNEAP_RS01170,HNEAP_RS01170,1,NC_013422.1,250516,251679,-,,DegT/DnrJ/EryC1/StrS family aminotransferase,0.5533,32,1163,250632.3,251562.7,44,0.047291488,1.223640593,1.223640593,-8.809642985,1
HNEAP_RS01175,HNEAP_RS01175,1,NC_013422.1,251829,252146,-,,hypothetical protein,0.4277,10,317,251860.7,252114.3,3,0.011829653,0.385567181,0.385567181,-0.347146053,1
HNEAP_RS01180,HNEAP_RS01180,1,NC_013422.1,252310,252606,-,,nucleotidyltransferase domain-containing protein,0.4613,7,296,252339.6,252576.4,8,0.033783784,1.029601823,1.029601823,-7.394798396,1
HNEAP_RS01185,HNEAP_RS01185,1,NC_013422.1,252850,253179,-,,type II toxin-antitoxin system RelE/ParE family toxin,0.5061,14,329,252882.9,253146.1,11,0.041793313,1.172184465,1.172184465,-8.450007827,1
HNEAP_RS01190,HNEAP_RS01190,1,NC_013422.1,253166,253417,-,,type II toxin-antitoxin system prevent-host-death family antitoxin,0.5278,5,251,253191.1,253391.9,0,0,0,0,13.366775,1
HNEAP_RS01195,HNEAP_RS01195,1,NC_013422.1,253598,253858,-,,Txe/YoeB family addiction module toxin,0.4291,16,260,253624,253832,9,0.043269231,1.40621593,1.40621593,-9.679902716,1
HNEAP_RS01200,HNEAP_RS01200,1,NC_013422.1,253855,254106,-,,type II toxin-antitoxin system prevent-host-death family antitoxin,0.5357,3,251,253880.1,254080.9,5,0.024900398,0.663448233,0.663448233,-4.077424679,1
HNEAP_RS01205,HNEAP_RS01205,1,NC_013422.1,254253,254816,-,,Uma2 family endonuclease,0.5319,20,563,254309.3,254759.7,0,0,0,0,13.366775,1
HNEAP_RS01210,HNEAP_RS01210,1,NC_013422.1,255234,256067,-,,2 3 4 5-tetrahydropyridine-2 6-dicarboxylate N-succinyltransferase,0.5779,14,833,255317.3,255983.7,0,0,0,0,13.366775,1
HNEAP_RS01215,HNEAP_RS01215,1,NC_013422.1,256158,257315,-,,carbohydrate porin,0.5674,17,1157,256273.7,257199.3,59,0.063742437,1.611995285,1.611995285,-10.39541838,1
HNEAP_RS01220,HNEAP_RS01220,1,NC_013422.1,257371,258576,-,,succinyldiaminopimelate transaminase,0.6128,22,1205,257491.5,258455.5,61,0.063278008,1.491619007,1.491619007,-9.984265288,1
HNEAP_RS01225,HNEAP_RS01225,1,NC_013422.1,258617,259018,+,,glyoxalase,0.6095,5,401,258657.1,258977.9,15,0.046758105,1.107669628,1.107669628,-7.984074796,1
HNEAP_RS12110,HNEAP_RS12110,1,NC_013422.1,258946,259941,-,,META domain-containing protein,0.5522,21,995,259045.5,259841.5,54,0.067839196,1.758475694,1.758475694,-10.87019862,1
HNEAP_RS01235,HNEAP_RS01235,1,NC_013422.1,259763,260527,-,,ParA family protein,0.5503,15,764,259839.4,260450.6,26,0.042539267,1.106125877,1.106125877,-7.97270445,1
HNEAP_RS01240,HNEAP_RS01240,1,NC_013422.1,260589,262061,-,,nitrogen regulation protein NR(I),0.6083,11,1472,260736.2,261913.8,86,0.073029891,1.73315667,1.73315667,-10.79000714,1
HNEAP_RS01245,HNEAP_RS01245,1,NC_013422.1,262058,263335,-,,hypothetical protein,0.5305,23,1277,262185.7,263207.3,60,0.058731402,1.578718643,1.578718643,-10.28374816,1
HNEAP_RS01250,HNEAP_RS01250,1,NC_013422.1,263446,264177,-,,DUF4124 domain-containing protein,0.5355,10,731,263519.1,264103.9,17,0.029069767,0.774799134,0.774799134,-5.21076925,1
HNEAP_RS01255,HNEAP_RS01255,1,NC_013422.1,264454,265569,-,,5-(carboxyamino)imidazole ribonucleotide synthase,0.5654,16,1115,264565.5,265457.5,0,0,0,0,13.366775,1
HNEAP_RS01260,HNEAP_RS01260,1,NC_013422.1,265585,266127,-,,5-(carboxyamino)imidazole ribonucleotide mutase,0.6188,7,542,265639.2,266072.8,0,0,0,0,13.366775,1
HNEAP_RS01265,HNEAP_RS01265,1,NC_013422.1,266124,266582,-,,hypothetical protein,0.5403,17,458,266169.8,266536.2,10,0.027292576,0.721575831,0.721575831,-4.68648548,1
HNEAP_RS01270,HNEAP_RS01270,1,NC_013422.1,266669,267649,-,,C4-dicarboxylate ABC transporter,0.5199,28,980,266767,267551,61,0.077806122,2.129949142,2.129949142,-11.96805674,1
HNEAP_RS01275,HNEAP_RS01275,1,NC_013422.1,267796,268461,+,,integral membrane protein,0.5165,12,665,267862.5,268394.5,33,0.062030075,1.708163377,1.708163377,-10.71009921,1
HNEAP_RS01280,HNEAP_RS01280,1,NC_013422.1,268701,269039,+,,cytochrome c554,0.5369,7,338,268734.8,269005.2,19,0.070266272,1.868390981,1.868390981,-11.2098519,1
HNEAP_RS01285,HNEAP_RS01285,1,NC_013422.1,269152,270015,-,,phosphate transport system regulatory protein PhoU,0.5359,16,863,269238.3,269928.7,13,0.018829664,0.501529568,0.501529568,-2.114111902,1
HNEAP_RS01290,HNEAP_RS01290,1,NC_013422.1,270053,272128,+,,polyphosphate kinase 1,0.54,42,2075,270260.5,271920.5,2,0.001204819,0.031869695,0.031869695,13.04383746,1
HNEAP_RS01295,HNEAP_RS01295,1,NC_013422.1,272175,273347,-,,glutamate 5-kinase,0.624,14,1172,272292.2,273229.8,0,0,0,0,13.366775,1
HNEAP_RS01300,HNEAP_RS01300,1,NC_013422.1,273354,274481,-,,Obg family GTPase CgtA,0.5922,18,1127,273466.7,274368.3,1,0.001109139,0.02697607,0.02697607,13.66413993,1
HNEAP_RS01305,HNEAP_RS01305,1,NC_013422.1,274634,274891,-,,50S ribosomal protein L27,0.5814,3,257,274659.7,274865.3,0,0,0,0,13.366775,1
HNEAP_RS01310,HNEAP_RS01310,1,NC_013422.1,274945,275256,-,,50S ribosomal protein L21,0.5545,5,311,274976.1,275224.9,0,0,0,0,13.366775,1
HNEAP_RS01315,HNEAP_RS01315,1,NC_013422.1,275500,275892,+,,hypothetical protein,0.598,3,392,275539.2,275852.8,47,0.149872449,3.612813903,3.612813903,-15.37184153,1
HNEAP_RS01320,HNEAP_RS01320,1,NC_013422.1,276080,278050,+,,copper oxidase,0.5804,44,1970,276277,277853,110,0.069796954,1.729051949,1.729051949,-10.77693504,1
HNEAP_RS01325,HNEAP_RS01325,1,NC_013422.1,278073,278897,+,,copper resistance protein B,0.5745,25,824,278155.4,278814.6,41,0.062196602,1.555189728,1.555189728,-10.20388893,1
HNEAP_RS01330,HNEAP_RS01330,1,NC_013422.1,279022,279285,+,,hypothetical protein,0.5379,4,263,279048.3,279258.7,7,0.033269962,0.88316381,0.88316381,-6.197041884,1
