,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pvalInitial,pvalCorrected,length,inserts,lg,predictedInsertionRate
136,HNEAP_RS00690,HNEAP_RS00690,1,NC_013422.1,141003,141503,+,,type II secretion system protein GspG,0.5669,10,0.010551604870986915,9.301274465667863e-05,500,10,283.45,0.05475550796846166
137,HNEAP_RS12080,HNEAP_RS12080,1,NC_013422.1,141512,142153,+,,prepilin-type cleavage/methylation domain-containing protein,0.5685,16,0.8470130304835998,0.21011255056673958,641,30,364.4085,0.054910048121486074
138,HNEAP_RS12085,HNEAP_RS12085,1,NC_013422.1,142153,142545,+,,type II secretion system protein GspI,0.5878,10,0.9999775129547962,0.9898974133118473,392,33,230.4176,0.05677418871734303
139,HNEAP_RS00705,HNEAP_RS00705,1,NC_013422.1,142542,143303,+,,type II secretion system protein GspJ,0.5945,6,0.14365866184208045,0.0006345331039783803,761,24,452.41450000000003,0.057421325608132755
140,HNEAP_RS00710,HNEAP_RS00710,1,NC_013422.1,143300,144247,+,,general secretion pathway protein GspK,0.5897,20,0.9034315199761987,0.1164521340851831,947,45,558.4459,0.056957705149059526
141,HNEAP_RS00715,HNEAP_RS00715,1,NC_013422.1,144220,145470,+,,type II secretory pathway component PulL-like protein,0.5947,16,0.9999999986010706,0.9971679537284155,1250,95,743.375,0.057440643127260806
142,HNEAP_RS00720,HNEAP_RS00720,1,NC_013422.1,145507,146025,+,,type II secretion system protein M,0.5896,5,0.9966285831286307,0.779565423703056,518,33,305.4128,0.056948046389495494
143,HNEAP_RS00725,HNEAP_RS00725,1,NC_013422.1,146022,146858,+,,type II secretion system protein N,0.5866,17,0.999988585260254,0.9616757973137414,836,59,490.3976,0.05665828360257473
144,HNEAP_RS00730,HNEAP_RS00730,1,NC_013422.1,147180,147905,+,,DUF4395 domain-containing protein,0.5441,18,0.8173731589015332,0.22492830081043114,725,33,394.4725,0.05255331078786381
145,HNEAP_RS00735,HNEAP_RS00735,1,NC_013422.1,148001,149407,-,,hypothetical protein,0.5245,46,0.1960651253767247,0.002803708074633149,1406,49,737.447,0.05066019391331476
146,HNEAP_RS00740,HNEAP_RS00740,1,NC_013422.1,150296,152344,+,,BCCT family transporter,0.5476,39,0.9999999991056103,0.9984987640824126,2048,139,1121.4848,0.0528913673726047
147,HNEAP_RS00745,HNEAP_RS00745,1,NC_013422.1,152452,153762,+,,MFS transporter,0.5873,26,0.36939003062683806,0.0008843810780547334,1310,49,769.363,0.0567258949195229
148,HNEAP_RS00750,HNEAP_RS00750,1,NC_013422.1,153774,155000,-,,MFS transporter,0.577,15,0.44137790225741846,0.0032998087117905167,1226,47,707.4019999999999,0.055731042684428245
149,HNEAP_RS12090,HNEAP_RS12090,1,NC_013422.1,155248,156309,+,,peptidoglycan-binding lysin domain-containing protein-containing protein,0.548,17,0.9267174367625988,0.26544859771080653,1061,51,581.428,0.05293000241086081
150,HNEAP_RS00760,HNEAP_RS00760,1,NC_013422.1,156405,158078,-,,serine/threonine protein kinase,0.5639,35,0.9999990096720318,0.9585142424687387,1673,107,943.4046999999999,0.05446574518154088
151,HNEAP_RS00765,HNEAP_RS00765,1,NC_013422.1,158292,158810,-,,phosphopeptide-binding protein,0.5318,14,0.9831897730248382,0.7843905986056701,518,30,275.47240000000005,0.05136528336148865
152,HNEAP_RS00770,HNEAP_RS00770,1,NC_013422.1,159004,159393,-,,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,0.5436,6,0.7135144744560664,0.25925868897120585,389,17,211.4604,0.052505016990043674
153,HNEAP_RS00775,HNEAP_RS00775,1,NC_013422.1,159510,163034,+,,chromosome segregation protein SMC,0.6057,34,0.9999999999999999,0.9976242762366974,3524,246,2134.4868,0.05850310667930363
154,HNEAP_RS00780,HNEAP_RS00780,1,NC_013422.1,163039,164034,+,,cell division protein ZipA,0.5703,11,3.9348350720241143e-14,1.1216981886645805e-20,995,3,567.4485000000001,0.05508390579363854
155,HNEAP_RS00785,HNEAP_RS00785,1,NC_013422.1,164040,166097,+,,NAD-dependent DNA ligase LigA,0.5982,33,1.5096557927804854e-30,7.385342889849232e-47,2057,4,1230.4974,0.0577786997120017
156,HNEAP_RS00790,HNEAP_RS00790,1,NC_013422.1,166155,167123,+,,octaprenyl diphosphate synthase,0.6109,15,9.438862963834639e-18,2.7061999899792323e-26,968,0,591.3512,0.05900536217663296
157,HNEAP_RS00795,HNEAP_RS00795,5,NC_013422.1,167157,167233,+,,tRNA-Pro,0.5714,5,0.9185389016116547,0.7578798199868754,76,5,43.4264,0.05519015214884281
158,HNEAP_RS00800,HNEAP_RS00800,1,NC_013422.1,167318,167785,-,,Lrp/AsnC family transcriptional regulator,0.5513,10,0.9783727691315584,0.7136927294124316,467,27,257.4571,0.053248741476473654
159,GFF160,,7,NC_013422.1,168060,169853,+,,2-isopropylmalate synthase,0.5541,35,0.9999989538838921,0.9645749797235155,1793,113,993.5013,0.053519186744266374
160,HNEAP_RS00810,HNEAP_RS00810,1,NC_013422.1,169850,171724,+,,ABC transporter ATP-binding protein,0.5888,24,0.8593087341024706,0.008835187980489328,1874,83,1103.4112,0.05687077631298329
161,HNEAP_RS00815,HNEAP_RS00815,1,NC_013422.1,171795,172319,+,,phosphohistidine phosphatase SixA,0.5752,4,0.7345734491442699,0.1409498294821225,524,23,301.4048,0.0555571850122758
162,HNEAP_RS00820,HNEAP_RS00820,1,NC_013422.1,172415,172978,+,,rhombosortase,0.555,13,0.6104089158327854,0.10224983357633118,563,23,312.46500000000003,0.05360611558034261
163,HNEAP_RS00825,HNEAP_RS00825,1,NC_013422.1,173038,174135,+,,transaldolase,0.5638,23,0.9814137546843036,0.38987002632392254,1097,57,618.4886,0.05445608642197687
164,HNEAP_RS00830,HNEAP_RS00830,1,NC_013422.1,174196,174966,-,,hypothetical protein,0.537,10,0.9982830581658225,0.888467680453479,770,47,413.49,0.05186753885881798
165,HNEAP_RS00835,HNEAP_RS00835,1,NC_013422.1,174963,175508,-,,RNA polymerase sigma factor,0.5421,8,0.9879842864571318,0.7807000801801216,545,32,295.4445,0.05236013559658329
166,HNEAP_RS00840,HNEAP_RS00840,1,NC_013422.1,175789,176268,+,,hypothetical protein,0.55,6,0.9999979506725474,0.9988108775937018,479,41,263.45000000000005,0.053123177602141324
167,HNEAP_RS00845,HNEAP_RS00845,1,NC_013422.1,176452,177756,+,,phosphate porin,0.5464,38,0.9999997230087507,0.9951288832607367,1304,90,712.5056,0.052775462257836386
168,HNEAP_RS00850,HNEAP_RS00850,1,NC_013422.1,177803,178861,-,,sensor domain-containing diguanylate cyclase,0.576,17,0.9999022133009922,0.8755310960776564,1058,67,609.4079999999999,0.05563445508878799
169,HNEAP_RS00855,HNEAP_RS00855,1,NC_013422.1,178858,179517,-,,protein disulfide oxidoreductase,0.5864,9,0.9999718979211678,0.9662445692681498,659,48,386.43760000000003,0.05663896608344667
170,HNEAP_RS00860,HNEAP_RS00860,1,NC_013422.1,179601,180782,+,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,0.5854,16,1.693161930066249e-21,1.4033017612530716e-30,1181,0,691.3574,0.05654237848780641
171,HNEAP_RS00865,HNEAP_RS00865,1,NC_013422.1,180787,181272,+,,dUTP diphosphatase,0.6111,11,0.26829698277545516,0.006269594613970825,485,16,296.38349999999997,0.059024679695761015
172,HNEAP_RS00870,HNEAP_RS00870,1,NC_013422.1,181310,182197,+,,acetylglutamate kinase,0.5631,12,1.778612275746413e-13,3.874099061437945e-19,887,2,499.46970000000005,0.05438847510502869
173,HNEAP_RS00875,HNEAP_RS00875,1,NC_013422.1,182540,182836,+,,hypothetical protein,0.5589,5,0.16688083639083398,0.01967646737125237,296,8,165.43439999999998,0.053982807203339596
174,HNEAP_RS00880,HNEAP_RS00880,1,NC_013422.1,182847,183539,-,,DUF4124 domain-containing protein,0.5036,10,0.7874601735615762,0.35992682854659075,692,31,348.49120000000005,0.0486415131644334
175,HNEAP_RS00885,HNEAP_RS00885,1,NC_013422.1,183708,184925,-,,MFS transporter,0.5739,18,0.9999999999207406,0.9998128346497666,1217,97,698.4363,0.05543162113794346
176,HNEAP_RS00890,HNEAP_RS00890,1,NC_013422.1,185244,185927,+,,ArsR family transcriptional regulator,0.595,13,0.9453486658458858,0.2737057696606122,683,35,406.385,0.05746961940595288
177,HNEAP_RS00895,HNEAP_RS00895,1,NC_013422.1,185924,186892,+,,ATPase AAA,0.6047,14,0.8008291730000497,0.0330815542799712,968,43,585.3496,0.05840651908366338
178,HNEAP_RS00900,HNEAP_RS00900,1,NC_013422.1,187055,188128,+,,DUF58 domain-containing protein,0.6108,11,0.5042477692657132,0.0022775890411873127,1073,42,655.3884,0.058995703417068945
179,HNEAP_RS00905,HNEAP_RS00905,1,NC_013422.1,188125,188670,+,,hypothetical protein,0.5971,6,0.8567546129932029,0.18355030469477093,545,26,325.41949999999997,0.057672453356797417
180,HNEAP_RS00910,HNEAP_RS00910,1,NC_013422.1,188678,189697,+,,VWA domain-containing protein,0.6049,17,0.9995309617108942,0.6599717278561756,1019,62,616.3931,0.05842583660279142
181,HNEAP_RS00915,HNEAP_RS00915,1,NC_013422.1,189700,191658,+,,hypothetical protein,0.5865,36,0.953617459564236,0.03317402842157235,1958,92,1148.367,0.05664862484301069
182,HNEAP_RS00920,HNEAP_RS00920,1,NC_013422.1,191745,193094,+,,hypothetical protein,0.5689,29,0.9708953471471914,0.2161927210842913,1349,67,767.4461,0.05494868315974218
183,HNEAP_RS00925,HNEAP_RS00925,1,NC_013422.1,193091,193804,-,,hypothetical protein,0.5098,22,0.9949089790633204,0.8971273684090848,713,42,363.48740000000004,0.049240356257402994
184,HNEAP_RS00930,HNEAP_RS00930,1,NC_013422.1,194015,194362,-,,High potential iron-sulfur protein,0.5603,8,0.8475079225613532,0.393263502551304,347,17,194.4241,0.054118029837235966
185,HNEAP_RS00935,HNEAP_RS00935,1,NC_013422.1,194496,195998,+,,SELO family protein,0.5928,34,0.9999999996405804,0.9968366039546066,1502,111,890.3856,0.05725712669554431
186,HNEAP_RS00940,HNEAP_RS00940,1,NC_013422.1,196011,197153,-,,hypothetical protein,0.5713,24,0.5795265543665484,0.013221674528283272,1142,46,652.4246,0.055180493389278794
187,HNEAP_RS00945,HNEAP_RS00945,1,NC_013422.1,197336,197824,+,,diaminobutyrate acetyltransferase,0.5583,12,0.9993236456877608,0.9449279796249692,488,34,272.4504,0.05392485464595546
188,HNEAP_RS00950,HNEAP_RS00950,1,NC_013422.1,197858,199147,+,,diaminobutyrate--2-oxoglutarate transaminase,0.5465,25,0.9987304121398405,0.7549464359929079,1289,73,704.4385,0.052785121017400426
189,HNEAP_RS00955,HNEAP_RS00955,1,NC_013422.1,199144,199551,+,,ectoine synthase,0.5441,7,0.018447681818708737,0.0006778160126789557,407,8,221.4487,0.0525533107878638
190,HNEAP_RS00960,HNEAP_RS00960,1,NC_013422.1,199779,200633,-,,inositol monophosphatase,0.5988,7,0.7930613897182329,0.051021611365323155,854,38,511.3752,0.057836652269385856
191,HNEAP_RS00965,HNEAP_RS00965,1,NC_013422.1,200739,201752,-,,rhodanese,0.5621,18,0.9999999979949329,0.9997306734580855,1013,81,569.4073000000001,0.05429188750938844
192,HNEAP_RS00970,HNEAP_RS00970,1,NC_013422.1,202045,202833,-,,DUF2076 domain-containing protein,0.6008,12,0.99564525126415,0.5556029301545837,788,46,473.4304,0.05802982746066638
193,HNEAP_RS00975,HNEAP_RS00975,1,NC_013422.1,202943,203884,-,,bifunctional riboflavin kinase/FAD synthetase,0.604,9,1.5685245794117706e-10,1.6255500188081528e-17,941,6,568.364,0.0583389077667152
194,HNEAP_RS00980,HNEAP_RS00980,1,NC_013422.1,204104,204946,+,,type II restriction endonuclease,0.3689,62,1.4656494923780437e-06,1.7395050982286865e-05,842,10,310.6138,0.03563116403169079
195,HNEAP_RS00985,HNEAP_RS00985,1,NC_013422.1,204946,205860,+,,DNA adenine methylase,0.3858,52,7.901926912683676e-12,6.14117507477215e-11,914,4,352.6212,0.037263494398011125
196,HNEAP_RS00990,HNEAP_RS00990,1,NC_013422.1,206010,206315,-,,DUF3240 domain-containing protein,0.5686,6,0.4470978827921368,0.08774379786243978,305,11,173.423,0.05491970688105009
197,HNEAP_RS00995,HNEAP_RS00995,1,NC_013422.1,206312,209416,-,,CusA/CzcA family heavy metal efflux RND transporter,0.5923,37,0.9927099941199538,0.016408289485020603,3104,150,1838.4992000000002,0.057208832897724195
198,HNEAP_RS01000,HNEAP_RS01000,1,NC_013422.1,209416,210552,-,,efflux RND transporter periplasmic adaptor subunit,0.6033,13,0.9999999999999962,0.9999967847285642,1136,104,685.3488,0.058271296449767016
199,HNEAP_RS01005,HNEAP_RS01005,1,NC_013422.1,210549,211937,-,,TolC family protein,0.599,15,0.9999999998615504,0.9980864736574875,1388,106,831.4119999999999,0.05785596978851391
200,HNEAP_RS01010,HNEAP_RS01010,1,NC_013422.1,212094,212882,+,,DNA-binding response regulator,0.5754,16,0.9990311522184246,0.8139510029884706,788,49,453.4152,0.055576502531403844
201,HNEAP_RS01015,HNEAP_RS01015,1,NC_013422.1,212879,214294,+,,two-component sensor histidine kinase,0.5664,30,0.9999999999999999,0.9999999999995832,1415,145,801.456,0.05470721417064154
202,HNEAP_RS01020,HNEAP_RS01020,1,NC_013422.1,214686,216095,+,,glutamate--ammonia ligase,0.5504,30,9.799810629978494e-24,2.993943987319947e-32,1409,1,775.5136,0.053161812640397425
203,HNEAP_RS01025,HNEAP_RS01025,1,NC_013422.1,216269,216736,-,,tryptophan-rich sensory protein,0.5278,11,0.41665544738694416,0.08752199465082604,467,17,246.48260000000002,0.050978932978927624
204,HNEAP_RS01030,HNEAP_RS01030,1,NC_013422.1,216936,219419,-,,DUF2309 domain-containing protein,0.5841,39,0.9999999998574943,0.9847970716690365,2483,165,1450.3202999999999,0.05641681461347407
205,HNEAP_RS01035,HNEAP_RS01035,1,NC_013422.1,219465,221120,-,,NADH dehydrogenase subunit 5,0.5634,26,0.9996981068836367,0.6891204135181241,1655,94,932.427,0.05441745138372076
206,HNEAP_RS01040,HNEAP_RS01040,1,NC_013422.1,221411,222358,+,,LysR family transcriptional regulator,0.5222,23,0.010901881736409054,8.114116914843974e-05,947,24,494.5234,0.05043804244334217
207,HNEAP_RS01045,HNEAP_RS01045,1,NC_013422.1,222448,222801,+,,DUF3817 domain-containing protein,0.5282,6,0.5693633309394208,0.20062574965582816,353,14,186.4546,0.05101756801718372
208,HNEAP_RS01050,HNEAP_RS01050,1,NC_013422.1,223050,223448,+,,aminoacyl-tRNA hydrolase,0.5514,5,0.0013678287364411413,2.0171271952804894e-05,398,5,219.4572,0.05325840023603768
209,HNEAP_RS01055,HNEAP_RS01055,1,NC_013422.1,223467,224009,+,,hypothetical protein,0.5617,11,0.6789400963106712,0.12944536928430167,542,23,304.4414,0.05425325247113232
210,HNEAP_RS01060,HNEAP_RS01060,1,NC_013422.1,224238,225791,+,,thioredoxin domain-containing protein,0.536,42,0.9999999847194204,0.9989621530404263,1553,108,832.408,0.051770951263177725
211,HNEAP_RS01065,HNEAP_RS01065,1,NC_013422.1,226041,227918,+,,DUF839 domain-containing protein,0.5501,43,0.9999988164360168,0.963732321101246,1877,117,1032.5377,0.05313283636170535
212,HNEAP_RS01070,HNEAP_RS01070,1,NC_013422.1,228104,229846,+,,hypothetical protein,0.5559,40,0.9989727398571797,0.58867311208128,1742,95,968.3777999999999,0.05369304441641883
213,HNEAP_RS12425,HNEAP_RS12425,1,NC_013422.1,229934,232051,+,,PKD domain-containing protein,0.5378,61,0.998328185906458,0.5652923532802279,2117,111,1138.5225999999998,0.051944808935330176
214,HNEAP_RS01080,HNEAP_RS01080,1,NC_013422.1,232259,233389,-,,hypothetical protein,0.5553,18,0.4274624202483918,0.009323375996272905,1130,43,627.489,0.053635091859034686
215,HNEAP_RS01085,HNEAP_RS01085,1,NC_013422.1,233428,233628,-,,DUF2892 domain-containing protein,0.4925,7,0.3161657341870342,0.15742477807010596,200,6,98.5,0.04756939085282655
216,HNEAP_RS01090,HNEAP_RS01090,1,NC_013422.1,233704,234051,-,,hypothetical protein,0.5575,8,0.9991994912110722,0.9630513684673504,347,26,193.4525,0.05384758456944324
217,HNEAP_RS01095,HNEAP_RS01095,1,NC_013422.1,234504,235751,+,,lipoprotein-releasing system transmembrane subunit LolC,0.5825,19,1.1692235769639836e-22,4.3610516683421366e-32,1247,0,726.3775,0.05626227446044968
218,HNEAP_RS01100,HNEAP_RS01100,1,NC_013422.1,235744,236451,+,,ABC transporter ATP-binding protein,0.6102,5,1.1108278675838614e-11,1.0094122247399569e-17,707,1,431.41139999999996,0.058937750859684786
219,HNEAP_RS01105,HNEAP_RS01105,1,NC_013422.1,236581,238059,+,,alkaline invertase,0.5903,19,0.9999999958230872,0.9921698113157879,1478,106,872.4634000000001,0.057015657706443686
220,HNEAP_RS01110,HNEAP_RS01110,1,NC_013422.1,238056,240410,+,,sucrose-phosphate synthase,0.5953,50,0.9999999999999999,0.9999917857708391,2354,186,1401.3362000000002,0.05749859568464497
221,HNEAP_RS01115,HNEAP_RS01115,1,NC_013422.1,240407,241288,+,,haloacid dehalogenase,0.576,12,0.9999850518554944,0.9632517484891367,881,61,507.45599999999996,0.055634455088788
222,HNEAP_RS01120,HNEAP_RS01120,1,NC_013422.1,241531,242199,+,,Small-conductance mechanosensitive channel-like protein,0.574,12,0.9999999999760072,0.9999943085926677,668,65,383.43199999999996,0.055441279897507474
223,HNEAP_RS01125,HNEAP_RS01125,1,NC_013422.1,242272,242757,+,,pilin,0.5658,12,0.9999934684937579,0.9957528218584065,485,40,274.413,0.05464926161325739
224,HNEAP_RS01130,HNEAP_RS01130,1,NC_013422.1,243322,244044,+,,monofunctional biosynthetic peptidoglycan transglycosylase,0.5574,18,0.5751586283084149,0.05650414488048941,722,29,402.4428,0.05383792580987922
225,HNEAP_RS01135,HNEAP_RS01135,1,NC_013422.1,244073,245356,+,,Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB,0.5911,32,0.9604151587768647,0.1188257962217137,1283,63,758.3812999999999,0.05709292778295587
226,HNEAP_RS01140,HNEAP_RS01140,1,NC_013422.1,245635,245952,+,,nucleotidyltransferase domain-containing protein,0.5723,5,0.8686046231837297,0.41424745663049445,317,16,181.41910000000001,0.05527708098491905
227,HNEAP_RS01145,HNEAP_RS01145,1,NC_013422.1,245949,246482,+,,hypothetical protein,0.5618,15,0.7072090156981432,0.1490938306113963,533,23,299.4394,0.05426291123069634
228,HNEAP_RS12100,HNEAP_RS12100,1,NC_013422.1,246436,247197,+,,class I SAM-dependent methyltransferase,0.5735,20,0.9999999999999997,0.9999999944580684,761,82,436.4335,0.05539298609968736
229,HNEAP_RS01155,HNEAP_RS01155,1,NC_013422.1,247194,248333,+,,group 1 glycosyl transferase,0.5842,24,0.9995425775626086,0.7110852064639106,1139,68,665.4038,0.056426473373038105
230,HNEAP_RS12105,HNEAP_RS12105,1,NC_013422.1,248330,249076,+,,type 11 methyltransferase,0.4485,33,0.5774160043630214,0.38136929108039436,746,30,334.581,0.04331953664465524
231,HNEAP_RS01165,HNEAP_RS01165,1,NC_013422.1,249073,249999,+,,hypothetical protein,0.4509,31,0.9805889764500801,0.9266779177283773,926,49,417.53340000000003,0.04355134687419186
232,HNEAP_RS12430,HNEAP_RS12430,1,NC_013422.1,249996,250550,+,,acyltransferase,0.4216,26,0.013744258346894411,0.010205790851648383,554,12,233.5664,0.04072133032193232
233,HNEAP_RS01170,HNEAP_RS01170,1,NC_013422.1,250516,251679,-,,DegT/DnrJ/EryC1/StrS family aminotransferase,0.5533,32,0.8641109212614934,0.1283100821919665,1163,53,643.4879,0.053441916667754163
234,HNEAP_RS01175,HNEAP_RS01175,1,NC_013422.1,251829,252146,-,,hypothetical protein,0.4277,10,0.004453925400517209,0.0030362884221225616,317,4,135.5809,0.041310514655337895
235,HNEAP_RS01180,HNEAP_RS01180,1,NC_013422.1,252310,252606,-,,nucleotidyltransferase domain-containing protein,0.4613,7,0.16688083639083398,0.08649111685813131,296,8,136.5448,0.04455585786885053
236,HNEAP_RS01185,HNEAP_RS01185,1,NC_013422.1,252850,253179,-,,type II toxin-antitoxin system RelE/ParE family toxin,0.5061,14,0.6712360876601458,0.35506522097123144,329,14,166.5069,0.048882982153534045
237,HNEAP_RS01190,HNEAP_RS01190,1,NC_013422.1,253166,253417,-,,type II toxin-antitoxin system prevent-host-death family antitoxin,0.5278,5,0.002500999938775926,0.00020773066223940743,251,2,132.4778,0.05097893297892761
238,HNEAP_RS01195,HNEAP_RS01195,1,NC_013422.1,253598,253858,-,,Txe/YoeB family addiction module toxin,0.4291,16,0.5423975911203747,0.4848984996320779,260,10,111.56599999999999,0.04144573728923425
239,HNEAP_RS01200,HNEAP_RS01200,1,NC_013422.1,253855,254106,-,,type II toxin-antitoxin system prevent-host-death family antitoxin,0.5357,3,0.3326149101348987,0.09434699923740159,251,8,134.46069999999997,0.051741974984485635
240,HNEAP_RS01205,HNEAP_RS01205,1,NC_013422.1,254253,254816,-,,Uma2 family endonuclease,0.5319,20,3.690517656905293e-08,6.299418220469669e-11,563,2,299.4597,0.05137494212105267
241,HNEAP_RS01210,HNEAP_RS01210,1,NC_013422.1,255234,256067,-,,2 3 4 5-tetrahydropyridine-2 6-dicarboxylate N-succinyltransferase,0.5779,14,2.2350395948898673e-15,1.6650333988279961e-21,833,0,481.3907,0.05581797152050449
242,HNEAP_RS01215,HNEAP_RS01215,1,NC_013422.1,256158,257315,-,,carbohydrate porin,0.5674,17,0.9995663585293894,0.7865104740126801,1157,69,656.4818,0.05480380176628179
243,HNEAP_RS01220,HNEAP_RS01220,1,NC_013422.1,257371,258576,-,,succinyldiaminopimelate transaminase,0.6128,22,0.9999268369072453,0.6995774642091187,1205,75,738.424,0.059188878608349454
244,HNEAP_RS01225,HNEAP_RS01225,1,NC_013422.1,258617,259018,+,,glyoxalase,0.6095,5,0.5745703948957682,0.059840125868797264,401,16,244.4095,0.05887013954273661
245,HNEAP_RS12110,HNEAP_RS12110,1,NC_013422.1,258946,259941,-,,META domain-containing protein,0.5522,21,0.9998504763589011,0.9264587291622027,995,63,549.4390000000001,0.05333567031254989
246,HNEAP_RS01235,HNEAP_RS01235,1,NC_013422.1,259763,260527,-,,ParA family protein,0.5503,15,0.8724482487312734,0.25817636972992003,764,36,420.42920000000004,0.0531521538808334
